case,candidate_id,hypothesis,variant,method_signature,verilog_path,aig_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,runtime_sec,evaluate_log,notes,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference
ex286,ex286_linhyb_sweep_raw_2_5_f00_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_5_f00_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_5|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_5_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_5_f00_group_abc_g_aig.aig,1,1,OK,1376,16,22016,2376,0.270,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_5_f00_group_abc_g_aig.evaluate.py.log,selected_bits=2:5;coord_masks=4:20;policy=f00;share=group;base_nodes=2041;coord_nodes=215;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_5_f00_group_abc_g_aig.yosys.log,20190,0,0
ex286,ex286_linhyb_sweep_raw_2_5_f11_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_5_f11_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_5|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_5_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_5_f11_group_abc_g_aig.aig,1,1,OK,1368,16,21888,2376,0.353,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_5_f11_group_abc_g_aig.evaluate.py.log,selected_bits=2:5;coord_masks=4:20;policy=f11;share=group;base_nodes=2147;coord_nodes=221;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_5_f11_group_abc_g_aig.yosys.log,20190,0,0
ex286,ex286_linhyb_sweep_raw_2_6_f00_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_6_f00_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_6|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_6_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_6_f00_global_abc_g_aig.aig,1,1,OK,1368,15,20520,2376,0.221,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_6_f00_global_abc_g_aig.evaluate.py.log,selected_bits=2:6;coord_masks=4:40;policy=f00;share=global;base_nodes=626;coord_nodes=215;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_6_f00_global_abc_g_aig.yosys.log,20190,0,0
ex286,ex286_linhyb_sweep_raw_2_6_f11_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_6_f11_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_6|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_6_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_6_f11_global_abc_g_aig.aig,1,1,OK,1369,16,21904,2376,0.224,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_6_f11_global_abc_g_aig.evaluate.py.log,selected_bits=2:6;coord_masks=4:40;policy=f11;share=global;base_nodes=639;coord_nodes=221;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_6_f11_global_abc_g_aig.yosys.log,20190,0,0
ex286,ex286_linhyb_sweep_raw_2_6_f00_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_6_f00_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_6|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_6_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_6_f00_group_abc_g_aig.aig,1,1,OK,1363,15,20445,2376,0.223,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_6_f00_group_abc_g_aig.evaluate.py.log,selected_bits=2:6;coord_masks=4:40;policy=f00;share=group;base_nodes=2028;coord_nodes=215;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_6_f00_group_abc_g_aig.yosys.log,20190,0,0
ex286,ex286_linhyb_sweep_raw_2_6_f11_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_6_f11_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_6|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_6_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_6_f11_group_abc_g_aig.aig,1,1,OK,1367,16,21872,2376,0.223,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_6_f11_group_abc_g_aig.evaluate.py.log,selected_bits=2:6;coord_masks=4:40;policy=f11;share=group;base_nodes=2134;coord_nodes=221;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_6_f11_group_abc_g_aig.yosys.log,20190,0,0
ex286,ex286_linhyb_sweep_raw_2_7_f00_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_7_f00_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_7|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_7_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_7_f00_global_abc_g_aig.aig,1,1,OK,1362,16,21792,2376,0.231,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_7_f00_global_abc_g_aig.evaluate.py.log,selected_bits=2:7;coord_masks=4:80;policy=f00;share=global;base_nodes=640;coord_nodes=215;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_7_f00_global_abc_g_aig.yosys.log,20190,0,0
ex286,ex286_linhyb_sweep_raw_2_7_f11_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_7_f11_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_7|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_7_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_7_f11_global_abc_g_aig.aig,1,1,OK,1364,15,20460,2376,0.223,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_7_f11_global_abc_g_aig.evaluate.py.log,selected_bits=2:7;coord_masks=4:80;policy=f11;share=global;base_nodes=653;coord_nodes=221;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_7_f11_global_abc_g_aig.yosys.log,20190,0,0
ex286,ex286_linhyb_sweep_raw_2_7_f00_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_7_f00_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_7|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_7_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_7_f00_group_abc_g_aig.aig,1,1,OK,1361,16,21776,2376,0.224,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_7_f00_group_abc_g_aig.evaluate.py.log,selected_bits=2:7;coord_masks=4:80;policy=f00;share=group;base_nodes=2036;coord_nodes=215;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_7_f00_group_abc_g_aig.yosys.log,20190,0,0
ex286,ex286_linhyb_sweep_raw_2_7_f11_group_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_7_f11_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_7|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_7_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_7_f11_group_abc_g_aig.aig,1,1,OK,1377,16,22032,2376,0.218,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_7_f11_group_abc_g_aig.evaluate.py.log,selected_bits=2:7;coord_masks=4:80;policy=f11;share=group;base_nodes=2142;coord_nodes=221;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_7_f11_group_abc_g_aig.yosys.log,20190,0,0
ex286,ex286_linhyb_sweep_raw_2_8_f00_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_8_f00_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_8|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_8_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_8_f00_global_abc_g_aig.aig,1,1,OK,1363,15,20445,2376,0.216,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_8_f00_global_abc_g_aig.evaluate.py.log,selected_bits=2:8;coord_masks=4:100;policy=f00;share=global;base_nodes=586;coord_nodes=298;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_8_f00_global_abc_g_aig.yosys.log,20190,0,0
ex286,ex286_linhyb_sweep_raw_2_8_f11_global_abc_g_aig,selective_output_linear_coordinate_hybrid,sweep_raw_2_8_f11_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_8|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_8_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_8_f11_global_abc_g_aig.aig,1,1,OK,1368,16,21888,2376,0.221,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_8_f11_global_abc_g_aig.evaluate.py.log,selected_bits=2:8;coord_masks=4:100;policy=f11;share=global;base_nodes=599;coord_nodes=311;outer_bits=0:12:1:10,coordinator-ex286-linear-hybrid-sweep,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_8_f11_global_abc_g_aig.yosys.log,20190,0,0
