case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,runtime_sec,notes
ex206,ex206_bf16_sin_odd_pos_fullword_h4,bf16_sin,sin,odd_pos_fullword_h4,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_h4.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_h4.aig,1,1,26872,21,564312,40.060,positive-domain full word with odd sign flip hi_bits=4 items=32359
ex205,ex205_bf16_log10_log10_pos_runs_casez,bf16_log10,log10,log10_pos_runs_casez,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_log10_pos_runs_casez.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_log10_pos_runs_casez.aig,1,1,13255,23,304865,29.448,log10 positive-domain monotone runs mode=casez runs=2010 items=5975
ex205,ex205_bf16_log10_log10_pos_runs_tree,bf16_log10,log10,log10_pos_runs_tree,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_log10_pos_runs_tree.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_log10_pos_runs_tree.aig,1,1,12327,30,369810,30.566,log10 positive-domain monotone runs mode=tree runs=2010 items=4019
ex207,ex207_bf16_tan_split_sign_word_mixed_h5_h6special,bf16_tan,tan,split_sign_word_mixed_h5_h6special,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_mixed_h5_h6special.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_mixed_h5_h6special.aig,1,1,30193,21,634053,90.382,"split-sign word mixed policy=h5_h6special choices={5: 506, 6: 2} items=65012"
ex207,ex207_bf16_tan_split_sign_word_mixed_h5_h4special,bf16_tan,tan,split_sign_word_mixed_h5_h4special,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_mixed_h5_h4special.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_mixed_h5_h4special.aig,1,1,30048,22,661056,89.520,"split-sign word mixed policy=h5_h4special choices={5: 504, 4: 4} items=65018"
ex207,ex207_bf16_tan_split_sign_word_mixed_minscore_tieh5,bf16_tan,tan,split_sign_word_mixed_minscore_tieh5,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_mixed_minscore_tieh5.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_mixed_minscore_tieh5.aig,1,1,30193,21,634053,90.541,"split-sign word mixed policy=minscore_tieh5 choices={5: 506, 6: 2} items=65012"
ex207,ex207_bf16_tan_odd_pos_fullword_expflip_h4,bf16_tan,tan,odd_pos_fullword_expflip_h4,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expflip_h4.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expflip_h4.aig,1,1,29873,21,627333,40.083,positive-domain full word with odd sign flip hi_bits=4 items=32509; sign flip simplified to exp!=255
ex207,ex207_bf16_tan_odd_pos_fullword_expflip_h5,bf16_tan,tan,odd_pos_fullword_expflip_h5,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expflip_h5.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expflip_h5.aig,1,1,29757,23,684411,46.694,positive-domain full word with odd sign flip hi_bits=5 items=32507; sign flip simplified to exp!=255
ex206,ex206_bf16_sin_split_sign_word_mixed_h5_h6special,bf16_sin,sin,split_sign_word_mixed_h5_h6special,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_mixed_h5_h6special.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_mixed_h5_h6special.aig,1,1,26999,21,566979,100.145,"split-sign word mixed policy=h5_h6special choices={5: 506, 6: 2} items=64772"
ex206,ex206_bf16_sin_split_sign_word_mixed_h5_h4special,bf16_sin,sin,split_sign_word_mixed_h5_h4special,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_mixed_h5_h4special.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_mixed_h5_h4special.aig,1,1,26966,22,593252,97.855,"split-sign word mixed policy=h5_h4special choices={5: 504, 4: 4} items=64770"
ex206,ex206_bf16_sin_split_sign_word_mixed_minscore_tieh5,bf16_sin,sin,split_sign_word_mixed_minscore_tieh5,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_mixed_minscore_tieh5.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_mixed_minscore_tieh5.aig,1,1,29252,21,614292,95.926,"split-sign word mixed policy=minscore_tieh5 choices={5: 376, 4: 54, 3: 78} items=64574"
ex206,ex206_bf16_sin_odd_pos_fullword_expflip_h4,bf16_sin,sin,odd_pos_fullword_expflip_h4,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_expflip_h4.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_expflip_h4.aig,1,1,26863,23,617849,38.936,positive-domain full word with odd sign flip hi_bits=4 items=32359; sign flip simplified to exp!=255
ex206,ex206_bf16_sin_odd_pos_fullword_expflip_h5,bf16_sin,sin,odd_pos_fullword_expflip_h5,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_expflip_h5.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_expflip_h5.aig,1,1,26754,23,615342,50.928,positive-domain full word with odd sign flip hi_bits=5 items=32386; sign flip simplified to exp!=255
ex207,ex207_bf16_tan_odd_pos_fullword_expflip_h3,bf16_tan,tan,odd_pos_fullword_expflip_h3,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expflip_h3.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expflip_h3.aig,1,1,34566,21,725886,32.708,positive-domain full word with odd sign flip hi_bits=3 default_mode=mode items=32510; sign flip simplified to exp!=255
ex207,ex207_bf16_tan_odd_pos_fullword_expflip_h4_first,bf16_tan,tan,odd_pos_fullword_expflip_h4_first,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expflip_h4_first.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expflip_h4_first.aig,1,1,30659,22,674498,40.990,positive-domain full word with odd sign flip hi_bits=4 default_mode=first items=32511; sign flip simplified to exp!=255
ex207,ex207_bf16_tan_odd_pos_fullword_expflip_h6,bf16_tan,tan,odd_pos_fullword_expflip_h6,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expflip_h6.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expflip_h6.aig,1,1,29791,22,655402,58.925,positive-domain full word with odd sign flip hi_bits=6 default_mode=mode items=32508; sign flip simplified to exp!=255
ex207,ex207_bf16_tan_odd_pos_fullword_h4_first,bf16_tan,tan,odd_pos_fullword_h4_first,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h4_first.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h4_first.aig,1,1,29899,22,657778,39.582,positive-domain full word with odd sign flip hi_bits=4 default_mode=first items=32511
ex205,ex205_bf16_log10_log10_exp_runs_mant_sep_m2,bf16_log10,log10,log10_exp_runs_mant_sep_m2,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_log10_exp_runs_mant_sep_m2.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_log10_exp_runs_mant_sep_m2.aig,1,1,4935,18,88830,6.117,log10 positive exp range runs plus mant sep mhi=2 exp_items=194 items=10458
ex205,ex205_bf16_log10_log10_exp_runs_mant_sep_m3,bf16_log10,log10,log10_exp_runs_mant_sep_m3,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_log10_exp_runs_mant_sep_m3.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_log10_exp_runs_mant_sep_m3.aig,1,1,4767,18,85806,5.770,log10 positive exp range runs plus mant sep mhi=3 exp_items=194 items=7826
ex205,ex205_bf16_log10_log10_exp_runs_mant_sep_m4,bf16_log10,log10,log10_exp_runs_mant_sep_m4,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_log10_exp_runs_mant_sep_m4.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_log10_exp_runs_mant_sep_m4.aig,1,1,4886,18,87948,6.342,log10 positive exp range runs plus mant sep mhi=4 exp_items=194 items=7582
