domain,case,solution_role,solution_rank,bundle,bundle_path,candidate_id,is_current_best,area,delay,adp,reference_adp,ratio_to_reference,gap_to_reference,within_1p5_reference,beats_reference,candidate_target,candidate_count,candidate_insufficient,candidate_shortfall_reason,method_signature,hypothesis,function_guess,variant,classification,selection_reason,curated_verilog_path,curated_aig_path,curated_metadata_path,aig_sha256,verilog_sha256,source_kind,source_run,source_csv,source_verilog_path,source_aig_path,source_evaluate_log,notes
bf16,ex210,backend_candidate,4,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex210_bf16_sigmoid_sep_fields_e3_m3_s0,0,2257,15,33855,27053,1.251432,6427,1,0,6,6,0,,bf16_sigmoid,bf16_sigmoid,sigmoid,sep_fields_e3_m3_s0,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/verilog/ex210_bf16_sigmoid_sep_fields_e3_m3_s0.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/aigs/ex210_bf16_sigmoid_sep_fields_e3_m3_s0.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/metadata/ex210_bf16_sigmoid_sep_fields_e3_m3_s0.json,b8be08fca36eb085dde50e7cd49512d2ae0172727dadbdd188baa9dc166efe92,d9bde836bc0970ba352d894a90cc5c49c0a5ae670d8b9f102b8ca49c02ca616c,student_runs,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/verilog/ex210_bf16_sigmoid_sep_fields_e3_m3_s0.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/aigs/ex210_bf16_sigmoid_sep_fields_e3_m3_s0.aig,,DAZ sigmoid BF16 RNE/canonical-NaN model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=2152
bf16,ex210,backend_candidate,5,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex210_bf16_sigmoid_r94_const_default_3f80_h3_first,0,2255,16,36080,27053,1.333678,6427,1,0,6,6,0,,bf16_sigmoid,bf16_sigmoid,,const_default_3f80_h3_first,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/verilog/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/aigs/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/metadata/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.json,2f84e4fc5c7e34849a3c8a8fb849f1c0bb8e916a06e94cdcbc78602bb4aba8cc,7188cee660cc5f9d90e19a18f3983d5c3b71ea10788e942c9b983c0c619c9aba,frontend_campaign_shard,frontend_bf16_unknown_struct_round94_20260614_0552,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/verilog/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/aigs/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/logs/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.evaluate.log,constant default 16'h3f80 exceptions hi_bits=3 default_mode=first items=2139; official_evaluate_runtime_sec=0.591
bf16,ex210,backend_candidate,6,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex210_bf16_sigmoid_aggr_semantic_field_reassembly,0,2367,16,37872,27053,1.399919,6427,1,0,6,6,0,,bf16_sigmoid,bf16_sigmoid,sigmoid,aggr_semantic_field_reassembly,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/verilog/ex210_bf16_sigmoid_aggr_semantic_field_reassembly.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/aigs/ex210_bf16_sigmoid_aggr_semantic_field_reassembly.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/metadata/ex210_bf16_sigmoid_aggr_semantic_field_reassembly.json,0cd355f4b52db4feae2c596914a1f198b62b2b90c2c905f22a3d6f3cdd3c2d42,6d6513f693ca5e02e09995517cab8ff05eab9d479bc97f770818eeb0f8cb2c35,student_runs,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/verilog/ex210_bf16_sigmoid_aggr_semantic_field_reassembly.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/aigs/ex210_bf16_sigmoid_aggr_semantic_field_reassembly.aig,,DAZ sigmoid BF16 RNE/canonical-NaN model exact over 65536 inputs; aggressive semantic BF16 RTL; items=65536; semantic model exact over 65536 inputs
bf16,ex210,current_best,1,ex200_ex219_current,student/new_seeds/bf16/ex200_ex219_current,ex210_bf16_sigmoid_const_default_3f80_h3,1,2232,15,33480,27053,1.237571,6427,1,0,6,6,0,,ex210|frontend|current,bf16_sigmoid,,const_default_3f80_h3,frontend_verified,current_best,student/new_seeds/bf16/ex200_ex219_current/ex210/verilog/ex210_bf16_sigmoid_const_default_3f80_h3.v,student/new_seeds/bf16/ex200_ex219_current/ex210/aigs/ex210_bf16_sigmoid_const_default_3f80_h3.aig,student/new_seeds/bf16/ex200_ex219_current/ex210/metadata/ex210_bf16_sigmoid_const_default_3f80_h3.json,04afbd46c7fa59308c6222947bdeaff446c4da3b7b879f49ec6ab028719efccd,3d2614729488ef6e8bb36b4a3576d92728c2ee2d8d82a66c0e31e34b69b16388,frontend_best_registry,ex200_ex219_current,student/frontend_campaigns/frontend_best_registry.csv,student/seeds/bf16/ex200_ex219_current/ex210/verilog/ex210_bf16_sigmoid_const_default_3f80_h3.v,student/seeds/bf16/ex200_ex219_current/ex210/aigs/ex210_bf16_sigmoid_const_default_3f80_h3.aig,,auto-indexed from student/runs frontend summary
bf16,ex211,backend_candidate,1,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields,0,275,11,3025,2136,1.416199,867,1,0,6,6,0,,bf16_reciprocal,bf16_reciprocal,reciprocal,aggr_semantic_positive_symmetry_fields,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/verilog/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/metadata/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.json,1eeeaad0e91e4bb66e8408300d6c6ffcb3357d10333a1e99215cf341ea0d312c,b3d7d4ed91d27f4724b2294832138df0f1d38e9cbccbb79e6d1f1ecfad4b7a63,student_runs,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/verilog/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/aigs/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.aig,,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs
bf16,ex211,backend_candidate,2,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex211_bf16_reciprocal_hand_recip_formula_mant_lut,0,282,11,3102,2136,1.452247,867,1,0,6,6,0,,bf16_reciprocal,bf16_reciprocal,reciprocal,hand_recip_formula_mant_lut,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/verilog/ex211_bf16_reciprocal_hand_recip_formula_mant_lut.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_bf16_reciprocal_hand_recip_formula_mant_lut.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/metadata/ex211_bf16_reciprocal_hand_recip_formula_mant_lut.json,7dfa0c38bee617dcffcc06f22988106720ee8bd642fc351a9d14f4d6af82c424,2a8e8d5f147596dcdb03ff0c970fb7d4e9b339ea9788f6c4b0cbba4a069d0c7a,student_runs,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/verilog/ex211_bf16_reciprocal_hand_recip_formula_mant_lut.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/aigs/ex211_bf16_reciprocal_hand_recip_formula_mant_lut.aig,,semantic model exact over 65536 inputs; hand semantic reciprocal: special cases + 128-entry mantissa LUT items=128
bf16,ex211,backend_candidate,3,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex211_r94_bf16_reciprocal_hand_recip_formula_signmag_add_lut,0,272,12,3264,2136,1.528090,867,0,0,6,6,0,,ex211|round94_frontend_structural_bf16|bf16_reciprocal|hand_recip_formula_signmag_add_lut|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,bf16_reciprocal,,exponent-affine reciprocal shell with single-add style exponent path,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/verilog/ex211_r94_bf16_reciprocal_hand_recip_formula_signmag_add_lut.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_r94_bf16_reciprocal_hand_recip_formula_signmag_add_lut.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/metadata/ex211_r94_bf16_reciprocal_hand_recip_formula_signmag_add_lut.json,9a0423a594bb1fa4668e56991f2bdeb3ee2f4f1d111f951e7e0426bbcf8cf006,dbc9a37c90c1d9b7c6e7bdf5c08c5e3ddcddb08256b72ccb2f0d8a43e7bd1995,frontend_campaign_shard,frontend_bf16_unknown_struct_round94_20260614_0552,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/best.csv,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/verilog/ex211_r94_bf16_reciprocal_hand_recip_formula_signmag_add_lut.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/official_eval/ex211_r94_bf16_reciprocal_hand_recip_formula_signmag_add_lut/ex211.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/logs/ex211_r94_bf16_reciprocal_hand_recip_formula_signmag_add_lut.evaluate.py.log,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/aigs/ex211_r94_bf16_reciprocal_hand_recip_formula_signmag_add_lut.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/logs/ex211_r94_bf16_reciprocal_hand_recip_formula_signmag_add_lut.yosys.log
bf16,ex211,backend_candidate,4,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex211_bf16_reciprocal_legacy_exp_mant_delta_pair,0,318,11,3498,2136,1.637640,867,0,0,6,6,0,,bf16_reciprocal,bf16_reciprocal,reciprocal,legacy_exp_mant_delta_pair,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/verilog/ex211_bf16_reciprocal_legacy_exp_mant_delta_pair.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_bf16_reciprocal_legacy_exp_mant_delta_pair.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/metadata/ex211_bf16_reciprocal_legacy_exp_mant_delta_pair.json,bb210419f7d7857eea7043d29f5a819ccf28eaf97bc8a1d1d5ef51789bd0e1e2,f2530bd1e7772608269f88e446d3ed2c69d3a28618f75bab8e7c6f0de8c57fd5,student_runs,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/verilog/ex211_bf16_reciprocal_legacy_exp_mant_delta_pair.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/aigs/ex211_bf16_reciprocal_legacy_exp_mant_delta_pair.aig,,semantic model exact over 65536 inputs; legacy bf16_verilog_search exp_mant_delta_pair; 32770
bf16,ex211,backend_candidate,5,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3,0,296,12,3552,2136,1.662921,867,0,0,6,6,0,,ex211|round94_frontend_structural_bf16|bf16_reciprocal|delta_pair_mode_hilo3|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,bf16_reciprocal,,source-level grouped output delta pair using sign-selected halves,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/verilog/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/metadata/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.json,de86080f036af70fd45ab3b5a4cdebcf6a613f18aced42cc201f02ab618a3a51,0af1e5bc773360599847911d20ef228c9d46a5fd8967c786b8e86a334346f2fe,frontend_campaign_shard,frontend_bf16_unknown_struct_round94_20260614_0552,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/verilog/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/official_eval/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3/ex211.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/logs/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.evaluate.py.log,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/aigs/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/logs/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.yosys.log
bf16,ex211,backend_candidate,6,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3,0,992,14,13888,2136,6.501873,867,0,0,6,6,0,,ex211|round94_frontend_structural_bf16|bf16_reciprocal|odd_pos_fields_e3_m3|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,bf16_reciprocal,,positive-domain field table with shared sign shell,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/verilog/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/metadata/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.json,aea38086155e77df084bbd5ceeb9e3239a5e4c7e1d1048dd095867b497e88e7e,55068dbae81adfdcdb4100043c0f1b8679d02dcb32c1054adf10f9e74e045fd1,frontend_campaign_shard,frontend_bf16_unknown_struct_round94_20260614_0552,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/verilog/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/official_eval/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3/ex211.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/logs/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.evaluate.py.log,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/aigs/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex211/logs/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.yosys.log
bf16,ex211,current_best,1,ex200_ex219_current,student/new_seeds/bf16/ex200_ex219_current,ex211_bf16_reciprocal_hand_recip_formula_signmag_lut,1,273,11,3003,2136,1.405899,867,1,0,6,6,0,,ex211|frontend|current,bf16_reciprocal,,hand_recip_formula_signmag_lut,frontend_verified,current_best,student/new_seeds/bf16/ex200_ex219_current/ex211/verilog/ex211_bf16_reciprocal_hand_recip_formula_signmag_lut.v,student/new_seeds/bf16/ex200_ex219_current/ex211/aigs/ex211_bf16_reciprocal_hand_recip_formula_signmag_lut.aig,student/new_seeds/bf16/ex200_ex219_current/ex211/metadata/ex211_bf16_reciprocal_hand_recip_formula_signmag_lut.json,0a4f08dd8681ea9ae3926b2fd218418c86410acda3832bab7f28f1e6ca672345,8f8208baca0c78eafc7c069f54965d1165ca66af836b360e02d5013e65f3c7d0,frontend_best_registry,ex200_ex219_current,student/frontend_campaigns/frontend_best_registry.csv,student/seeds/bf16/ex200_ex219_current/ex211/verilog/ex211_bf16_reciprocal_hand_recip_formula_signmag_lut.v,student/seeds/bf16/ex200_ex219_current/ex211/aigs/ex211_bf16_reciprocal_hand_recip_formula_signmag_lut.aig,,auto-indexed from student/runs frontend summary
bf16,ex212,backend_candidate,1,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex212_bf16_square_delta_pair_mode_hilo4,0,282,11,3102,2304,1.346354,787,1,0,6,6,0,,bf16_square,bf16_square,square,delta_pair_mode_hilo4,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/verilog/ex212_bf16_square_delta_pair_mode_hilo4.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_bf16_square_delta_pair_mode_hilo4.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/metadata/ex212_bf16_square_delta_pair_mode_hilo4.json,e66d0587dadb43607d875681b95f15c45b1ac49c58cca160fe81ebc6712e7f3f,39af1201ff84518bafe0ed31576716a36de48897c5d08a2e5f78b7352acb84dc,student_runs,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_delta_pair_mode_hilo4.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_delta_pair_mode_hilo4.aig,,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo4 items=16529
bf16,ex212,backend_candidate,2,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex212_bf16_square_delta_pair_first_hilo4,0,287,11,3157,2304,1.370226,787,1,0,6,6,0,,bf16_square,bf16_square,square,delta_pair_first_hilo4,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/verilog/ex212_bf16_square_delta_pair_first_hilo4.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_bf16_square_delta_pair_first_hilo4.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/metadata/ex212_bf16_square_delta_pair_first_hilo4.json,37d1cc32421aea4c2fe66812cab1739eb832fa591fe37fcc23c54a19ccdbaf89,d883ae6b30fba7e92bc584ec502618adc44946ccbcba6af3b326ae3fd2182a03,student_runs,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_delta_pair_first_hilo4.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_delta_pair_first_hilo4.aig,,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo4 items=16529
