case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,notes,source_run
ex207,ex207_bf16_tan_odd_pos_fullword_expflip_h3,bf16_tan,tan,odd_pos_fullword_expflip_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expflip_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expflip_h3.aig,1,1,34566,21,725886,627817,1.156206,1,0,positive-domain full word with odd sign flip hi_bits=3 default_mode=mode items=32510; sign flip simplified to exp!=255; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_delta_pair_first_hilo3,bf16_tan,tan,delta_pair_first_hilo3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_delta_pair_first_hilo3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_delta_pair_first_hilo3.aig,1,1,33784,22,743248,627817,1.183861,1,0,delta pair base_policy=first delta_mode=hilo3 items=32765; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_sep_fields_e3_m3_s3,bf16_tan,tan,split_sign_sep_fields_e3_m3_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_sep_fields_e3_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_sep_fields_e3_m3_s3.aig,1,1,34081,22,749782,627817,1.194268,1,0,split-sign separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=105689; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_hilo4_word_mode,bf16_tan,tan,hilo4_word_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_hilo4_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_hilo4_word_mode.aig,1,1,34138,22,751036,627817,1.196266,1,0,hi_lo split field_mode=False hi_bits=4 default_mode=default_override items=65018; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_hilo6_word_mode,bf16_tan,tan,hilo6_word_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_hilo6_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_hilo6_word_mode.aig,1,1,34239,22,753258,627817,1.199805,1,0,hi_lo split field_mode=False hi_bits=6 default_mode=default_override items=65016; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_sep_fields_e3_m5_s3,bf16_tan,tan,sep_fields_e3_m5_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_sep_fields_e3_m5_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_sep_fields_e3_m5_s3.aig,1,1,33127,23,761921,627817,1.213604,1,0,separate fields exp_hi=3 mant_hi=5 sign_hi=3 items=106567; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_hilo5_field_mode,bf16_tan,tan,hilo5_field_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_hilo5_field_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_hilo5_field_mode.aig,1,1,33208,23,763784,627817,1.216571,1,0,hi_lo split field_mode=True hi_bits=5 default_mode=default_override items=65014; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_hilo5_word_mode,bf16_tan,tan,hilo5_word_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_hilo5_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_hilo5_word_mode.aig,1,1,34837,22,766414,627817,1.220760,1,0,hi_lo split field_mode=False hi_bits=5 default_mode=default_override items=65014; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_legacy_exp_mant_pair_case,bf16_tan,tan,legacy_exp_mant_pair_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_legacy_exp_mant_pair_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_legacy_exp_mant_pair_case.aig,1,1,35257,22,775654,627817,1.235478,1,0,legacy bf16_verilog_search exp_mant_pair_case; 32514; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_hilo3_field_mode,bf16_tan,tan,hilo3_field_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_hilo3_field_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_hilo3_field_mode.aig,1,1,37676,21,791196,627817,1.260233,1,0,hi_lo split field_mode=True hi_bits=3 default_mode=default_override items=65020; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_hilo3_word_mode,bf16_tan,tan,hilo3_word_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_hilo3_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_hilo3_word_mode.aig,1,1,37886,21,795606,627817,1.267258,1,0,hi_lo split field_mode=False hi_bits=3 default_mode=default_override items=65020; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_default_in_excepts_h3,bf16_tan,tan,default_in_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_default_in_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_default_in_excepts_h3.aig,1,1,37888,21,795648,627817,1.267325,1,0,default expr in with exception hi_bits=3 items=33722; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_hilo6_field_mode,bf16_tan,tan,hilo6_field_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_hilo6_field_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_hilo6_field_mode.aig,1,1,36595,24,878280,627817,1.398943,1,0,hi_lo split field_mode=True hi_bits=6 default_mode=default_override items=65016; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_in_const_excepts_h4,bf16_sinh,sinh,default_in_const_excepts_h4,student/seeds/bf16/ex200_ex219_current/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h4.v,student/seeds/bf16/ex200_ex219_current/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h4.aig,1,1,2167,15,32505,24505,1.326464,1,0,default expr in with exception hi_bits=4 items=2706; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_legacy_split_sign_exp_mant_case,bf16_sinh,sinh,legacy_split_sign_exp_mant_case,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_legacy_split_sign_exp_mant_case.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_legacy_split_sign_exp_mant_case.aig,1,1,2208,15,33120,24505,1.351561,1,0,legacy bf16_verilog_search split_sign_exp_mant_case; 34548; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_in_const_excepts_h3_manual_bits_15,bf16_sinh,sinh,default_in_const_excepts_h3_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h3_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h3_manual_bits_15.aig,1,1,2100,16,33600,24505,1.371149,1,0,default expr in with exception hi_bits=3 items=2702; manual formula bits=15; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_odd_pos_fields_e3_m3,bf16_sinh,sinh,odd_pos_fields_e3_m3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_fields_e3_m3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_fields_e3_m3.aig,1,1,2269,15,34035,24505,1.388900,1,0,positive-domain odd symmetry separate fields exp_hi=3 mant_hi=3 items=17499; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_in_excepts_h3,bf16_sinh,sinh,default_in_excepts_h3,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_excepts_h3.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_excepts_h3.aig,1,1,2140,16,34240,24505,1.397266,1,0,default expr in with exception hi_bits=3 items=4410; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_odd_pos_fullword_h4,bf16_sinh,sinh,odd_pos_fullword_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_fullword_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_fullword_h4.aig,1,1,2325,15,34875,24505,1.423179,1,0,positive-domain full word with odd sign flip hi_bits=4 items=16968; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_in_const_excepts_h4_manual_bits_15,bf16_sinh,sinh,default_in_const_excepts_h4_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h4_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h4_manual_bits_15.aig,1,1,2182,16,34912,24505,1.424689,1,0,default expr in with exception hi_bits=4 items=2706; manual formula bits=15; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_delta_pair_first_hilo3,bf16_sinh,sinh,delta_pair_first_hilo3,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_delta_pair_first_hilo3.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_delta_pair_first_hilo3.aig,1,1,2072,17,35224,24505,1.437421,1,0,delta pair base_policy=first delta_mode=hilo3 items=17213; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_in_const_excepts_h3,bf16_sinh,sinh,default_in_const_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h3.aig,1,1,2124,17,36108,24505,1.473495,1,0,default expr in with exception hi_bits=3 items=2702; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_split_sign_word_h3,bf16_sinh,sinh,split_sign_word_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_split_sign_word_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_split_sign_word_h3.aig,1,1,2259,16,36144,24505,1.474964,1,0,split-sign word hi_bits=3 items=33926; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_sep_fields_e3_m3_s3,bf16_sinh,sinh,sep_fields_e3_m3_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_sep_fields_e3_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_sep_fields_e3_m3_s3.aig,1,1,2271,16,36336,24505,1.482799,1,0,separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=35011; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_odd_pos_fullword_h3,bf16_sinh,sinh,odd_pos_fullword_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_fullword_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_fullword_h3.aig,1,1,2274,16,36384,24505,1.484758,1,0,positive-domain full word with odd sign flip hi_bits=3 items=16958; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3,bf16_sinh,sinh,split_sign_sep_fields_e3_m3_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_split_sign_sep_fields_e3_m3_s3.aig,1,1,2303,16,36848,24505,1.503693,0,0,split-sign separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=35011; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_odd_pos_word_h3,bf16_sinh,sinh,odd_pos_word_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_word_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_word_h3.aig,1,1,2309,16,36944,24505,1.507611,0,0,positive-domain odd symmetry word hi_bits=3 items=16958; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_in_const_excepts_h1,bf16_sinh,sinh,default_in_const_excepts_h1,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h1.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h1.aig,1,1,2312,16,36992,24505,1.509569,0,0,default expr in with exception hi_bits=1 items=2782; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_odd_pos_word_h4,bf16_sinh,sinh,odd_pos_word_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_odd_pos_word_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_odd_pos_word_h4.aig,1,1,2325,16,37200,24505,1.518058,0,0,positive-domain odd symmetry word hi_bits=4 items=16968; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_hilo3_word_mode,bf16_sinh,sinh,hilo3_word_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_hilo3_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_hilo3_word_mode.aig,1,1,2374,16,37984,24505,1.550051,0,0,hi_lo split field_mode=False hi_bits=3 default_mode=default_override items=33926; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_signed_one_const_excepts_h3,bf16_sinh,sinh,default_signed_one_const_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_signed_one_const_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_signed_one_const_excepts_h3.aig,1,1,2378,16,38048,24505,1.552663,0,0,"default expr {sign, 15'h3f80} with exception hi_bits=3 items=34158; archived_low_value_intermediate",ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_in_const_excepts_h2,bf16_sinh,sinh,default_in_const_excepts_h2,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h2.aig,1,1,2243,17,38131,24505,1.556050,0,0,default expr in with exception hi_bits=2 items=2724; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_hilo4_word_mode,bf16_sinh,sinh,hilo4_word_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_hilo4_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_hilo4_word_mode.aig,1,1,2405,16,38480,24505,1.570292,0,0,hi_lo split field_mode=False hi_bits=4 default_mode=default_override items=33946; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_signed_inf_const_excepts_h4,bf16_sinh,sinh,default_signed_inf_const_excepts_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_signed_inf_const_excepts_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_signed_inf_const_excepts_h4.aig,1,1,2497,16,39952,24505,1.630361,0,0,"default expr {sign, 15'h7f80} with exception hi_bits=4 items=33926; archived_low_value_intermediate",ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_sign_exp_default_expr_casez_manual_bits_15,bf16_sinh,sinh,sign_exp_default_expr_casez_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_sign_exp_default_expr_casez_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_sign_exp_default_expr_casez_manual_bits_15.aig,1,1,2358,17,40086,24505,1.635829,0,0,range-compressed sign-exp default expression groups=5 exceptions=2416 items=2484; manual formula bits=15; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_hilo3_field_mode,bf16_sinh,sinh,hilo3_field_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_hilo3_field_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_hilo3_field_mode.aig,1,1,2521,16,40336,24505,1.646031,0,0,hi_lo split field_mode=True hi_bits=3 default_mode=default_override items=33926; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_in_const_excepts_h5,bf16_sinh,sinh,default_in_const_excepts_h5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h5.aig,1,1,2402,17,40834,24505,1.666354,0,0,default expr in with exception hi_bits=5 items=2760; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
