agent_id,domain,case,method_signature,hypothesis_family,reason,best_area,best_delay,best_adp,verilog_path,aig_path,log_path,source_csv,notes,area,delay,adp,old_adp
fp8-tail-transfer-r2,float_fp8,ex246,ex246|E5M2FN packed multiply high byte times low byte|current seed12 high bits with tail-overlay low bits|two exact multiply shells are flattened for output-specific cone sharing|abc_g_aig_frontend|official_evaluate|current_high_tail_low,output_grouping_cone_mix,equivalent_but_nonwinning_vs_frontend_best,442,31,13702,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex246/verilog/ex246_r2_current_tail_conemix_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex246/aigs/ex246_r2_current_tail_conemix_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex246/logs/ex246_r2_current_tail_conemix_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-tail-transfer-r2/failed_hypotheses.csv,Area/delay output grouping contrast for product residual bits.; synth_log=student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex246/logs/ex246_r2_current_tail_conemix_abc_g_aig_frontend.yosys.log,442,31,13702,
fp8-tail-transfer-r2,float_fp8,ex247,ex247|E5M2FN packed low-over-high division|split step and saturation predicates before low residual selection|special/exp-first decode exposes step_nonpos step_small_pos and sat_hit|abc_g_aig_frontend|official_evaluate|split_tail_predicates,special_exp_first_decode,equivalent_but_nonwinning_vs_frontend_best,253,26,6578,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex247/verilog/ex247_r2_split_region_predicates_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex247/aigs/ex247_r2_split_region_predicates_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex247/logs/ex247_r2_split_region_predicates_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-tail-transfer-r2/failed_hypotheses.csv,Delay-biased contrast for r4's 26-level region compare path.; synth_log=student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex247/logs/ex247_r2_split_region_predicates_abc_g_aig_frontend.yosys.log,253,26,6578,
fp8-tail-transfer-r2,float_fp8,ex247,ex247|E5M2FN packed low-over-high division|r4 current high bits with r5 low-tail truth-case residual bits|two exact division shells are flattened; only low three output bits use r5 residual|abc_g_aig_frontend|official_evaluate|r4_high_r5_low,output_grouping_cone_mix,equivalent_but_nonwinning_vs_frontend_best,252,26,6552,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex247/verilog/ex247_r2_current_r5_conemix_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex247/aigs/ex247_r2_current_r5_conemix_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex247/logs/ex247_r2_current_r5_conemix_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-tail-transfer-r2/failed_hypotheses.csv,Area/delay output grouping contrast around the r4/r5 low-tail boundary.; synth_log=student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex247/logs/ex247_r2_current_r5_conemix_abc_g_aig_frontend.yosys.log,252,26,6552,
fp8-tail-transfer-r2,float_fp8,ex249,ex249|E5M2FN packed hypot abs high low|raw-exp active-gap delta-is-one/two predicates|shared ordered magnitude and active-gap predicates feed saturation/delta tail|abc_g_aig_frontend|official_evaluate|active_gap_tail_direct_region,tail_direct_low_predicate_table,equivalent_but_nonwinning_vs_frontend_best,172,28,4816,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/verilog/ex249_r2_tail_delta_pred_region_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/aigs/ex249_r2_tail_delta_pred_region_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/logs/ex249_r2_tail_delta_pred_region_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-tail-transfer-r2/failed_hypotheses.csv,Direct predicate grouping for E5M2 hypot tail.; synth_log=student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/logs/ex249_r2_tail_delta_pred_region_abc_g_aig_frontend.yosys.log,172,28,4816,
fp8-tail-transfer-r2,float_fp8,ex249,ex249|E5M2FN packed hypot abs high low|delta residual overlay with explicit low-bit carry|delta table remains only as a small residual source|abc_g_aig_frontend|official_evaluate|delta_lowbit_carry_overlay,selected_residual_overlay,equivalent_but_nonwinning_vs_frontend_best,177,30,5310,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/verilog/ex249_r2_delta_carry_overlay_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/aigs/ex249_r2_delta_carry_overlay_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/logs/ex249_r2_delta_carry_overlay_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-tail-transfer-r2/failed_hypotheses.csv,Residual-only active-gap delta representation.; synth_log=student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/logs/ex249_r2_delta_carry_overlay_abc_g_aig_frontend.yosys.log,177,30,5310,
fp8-tail-transfer-r2,float_fp8,ex249,ex249|E5M2FN packed hypot abs high low|current rawexp high bits with direct-tail low bits|two exact hypot shells are flattened for output-specific delta sharing|abc_g_aig_frontend|official_evaluate|current_high_tail_low,output_grouping_cone_mix,equivalent_but_nonwinning_vs_frontend_best,169,28,4732,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/verilog/ex249_r2_current_tail_conemix_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/aigs/ex249_r2_current_tail_conemix_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/logs/ex249_r2_current_tail_conemix_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-tail-transfer-r2/failed_hypotheses.csv,Area/delay output grouping contrast for active-gap residual bits.; synth_log=student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-tail-transfer-r2/ex249/logs/ex249_r2_current_tail_conemix_abc_g_aig_frontend.yosys.log,169,28,4732,
fp8-semantic-r2,float_fp8,ex240,ex240|E4M3FN packed add|direct integer add/sub normalizer|shared decoded magnitude arithmetic and one exact RNE quantizer|abc_g_aig|official_evaluate|full_word,direct arithmetic high-level expression,equivalent_but_no_frontend_gain,921,88,81048,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex240/verilog/ex240_r2_direct_arith_norm.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex240/aigs/ex240_r2_direct_arith_norm_abc_g_aig.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex240/official_eval/ex240_r2_direct_arith_norm_abc_g_aig/ex240_r2_direct_arith_norm_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-semantic-r2/failed_hypotheses.csv,best evaluated flow for this source family did not beat assigned frontend baseline,921,88,81048,
fp8-semantic-r2,float_fp8,ex240,ex240|E4M3FN packed add|byte-interleaved shared output BDD|single shared exact decision graph over high/low fields|abc_g_aig|official_evaluate|full_word_bdd,hybrid small BDD residual,equivalent_but_no_frontend_gain,2755,23,63365,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex240/verilog/ex240_r2_shared_bdd_interleave.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex240/aigs/ex240_r2_shared_bdd_interleave_abc_g_aig.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex240/official_eval/ex240_r2_shared_bdd_interleave_abc_g_aig/ex240_r2_shared_bdd_interleave_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-semantic-r2/failed_hypotheses.csv,best evaluated flow for this source family did not beat assigned frontend baseline,2755,23,63365,
fp8-semantic-r2,float_fp8,ex245,ex245|E5M2FN packed add|direct integer add/sub normalizer|shared decoded magnitude arithmetic and one exact RNE quantizer|abc_g_aig|official_evaluate|full_word,direct arithmetic high-level expression,equivalent_but_no_frontend_gain,1630,125,203750,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex245/verilog/ex245_r2_direct_integer_norm.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex245/aigs/ex245_r2_direct_integer_norm_abc_g_aig.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex245/official_eval/ex245_r2_direct_integer_norm_abc_g_aig/ex245_r2_direct_integer_norm_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-semantic-r2/failed_hypotheses.csv,best evaluated flow for this source family did not beat assigned frontend baseline,1630,125,203750,
fp8-semantic-r2,float_fp8,ex245,ex245|E5M2FN packed add|split same-diff byte-interleaved BDD|shared sorted decode plus separate same/diff output roots|abc_g_aig|official_evaluate|same_diff_bdd,decision graph over FP field classes,equivalent_but_no_frontend_gain,1187,36,42732,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex245/verilog/ex245_r2_split_bdd_interleave.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex245/aigs/ex245_r2_split_bdd_interleave_abc_g_aig.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex245/official_eval/ex245_r2_split_bdd_interleave_abc_g_aig/ex245_r2_split_bdd_interleave_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-semantic-r2/failed_hypotheses.csv,best evaluated flow for this source family did not beat assigned frontend baseline,1187,36,42732,
fp8-semantic-r2,float_fp8,ex248,ex248|E5M2FN packed fmod low mod high|direct shifted-significand modulo|shared delta and modulo arithmetic with exact norm table|abc_g_aig|official_evaluate|full_word,direct arithmetic high-level expression,equivalent_but_no_frontend_gain,1159,305,353495,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex248/verilog/ex248_r2_direct_arith_mod.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex248/aigs/ex248_r2_direct_arith_mod_abc_g_aig.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex248/official_eval/ex248_r2_direct_arith_mod_abc_g_aig/ex248_r2_direct_arith_mod_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-semantic-r2/failed_hypotheses.csv,best evaluated flow for this source family did not beat assigned frontend baseline,1159,305,353495,
fp8-semantic-r2,float_fp8,ex248,ex248|E5M2FN packed fmod low mod high|periodic remainder formula normalizer|shared period decode and formula norm residual|abc_g_aig|official_evaluate|formula_norm_lowarea,shared special-case shell with compact residual table,equivalent_but_no_frontend_gain,286,35,10010,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex248/verilog/ex248_r2_formula_norm_lowarea.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex248/aigs/ex248_r2_formula_norm_lowarea_abc_g_aig.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex248/official_eval/ex248_r2_formula_norm_lowarea_abc_g_aig/ex248_r2_formula_norm_lowarea_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-semantic-r2/failed_hypotheses.csv,best evaluated flow for this source family did not beat assigned frontend baseline,286,35,10010,
fp8-semantic-r2,float_fp8,ex248,ex248|E5M2FN packed fmod low mod high|denominator grouped remainder graph|denominator class plus local numerator residual tables|abc_g_aig|official_evaluate|den_grouped_graph,decision graph over FP field classes,equivalent_but_no_frontend_gain,5475,47,257325,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex248/verilog/ex248_r2_den_remainder_graph.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex248/aigs/ex248_r2_den_remainder_graph_abc_g_aig.aig,student/runs/float_fp8/ex204_ex299_frontend_continuation_20260614_1216/fp8-semantic-r2/ex248/official_eval/ex248_r2_den_remainder_graph_abc_g_aig/ex248_r2_den_remainder_graph_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-semantic-r2/failed_hypotheses.csv,best evaluated flow for this source family did not beat assigned frontend baseline,5475,47,257325,
arith-unary-r2,bf16,ex204,ex204|bf16_output_grouped_truth_structure|low8_nested_hi3_highbit_runs|shared_signexp_highbit_runs_plus_nested_low_lut|abc_g_aig|abc_xf_truth_derived|full_word_bitgroup,bf16_log2,official OK but did not beat current frontend,2379,15,35685,student/work/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/bf16_output_grouped/ex204/verilog/ex204_bf16_output_grouped_low8_hi3.v,student/runs/bf16/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/official_eval/ex204/ex204_bf16_output_grouped_low8_hi3_abc_g_aig/ex204.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/official_eval_logs/ex204/ex204_bf16_output_grouped_low8_hi3_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/failed_hypotheses.csv,"low_width=8; nested_hi=3; nested_lo=4; items=18931; const_blocks=3107; b15:runs=512,max=1,const_groups=512; b14:runs=513,max=2,const_groups=511; b13:runs=514,max=2,const_groups=510; b12:runs=514,max=2,const_groups=510; b11:runs=514,max=2,const_groups=510; b10:runs=515,max=2,const_groups=509; b9:runs=518,max=3,const_groups=507; b8:runs=525,max=5,const_groups=504",2379,15,35685,
arith-unary-r2,bf16,ex204,ex204|bf16_output_grouped_truth_structure|low10_nested_hi3_highbit_runs|shared_signexp_highbit_runs_plus_nested_low_lut|abc_g_aig|abc_xf_truth_derived|full_word_bitgroup,bf16_log2,official OK but did not beat current frontend,2077,16,33232,student/work/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/bf16_output_grouped/ex204/verilog/ex204_bf16_output_grouped_low10_hi3.v,student/runs/bf16/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/official_eval/ex204/ex204_bf16_output_grouped_low10_hi3_abc_g_aig/ex204.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/official_eval_logs/ex204/ex204_bf16_output_grouped_low10_hi3_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/failed_hypotheses.csv,"low_width=10; nested_hi=3; nested_lo=4; items=18931; const_blocks=3107; b15:runs=512,max=1,const_groups=512; b14:runs=513,max=2,const_groups=511; b13:runs=514,max=2,const_groups=510; b12:runs=514,max=2,const_groups=510; b11:runs=514,max=2,const_groups=510; b10:runs=515,max=2,const_groups=509",2077,16,33232,
arith-unary-r2,bf16,ex205,ex205|bf16_output_grouped_truth_structure|low8_nested_hi3_highbit_runs|shared_signexp_highbit_runs_plus_nested_low_lut|abc_g_aig|abc_xf_truth_derived|full_word_bitgroup,bf16_log10,official OK but did not beat current frontend,4898,16,78368,student/work/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/bf16_output_grouped/ex205/verilog/ex205_bf16_output_grouped_low8_hi3.v,student/runs/bf16/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/official_eval/ex205/ex205_bf16_output_grouped_low8_hi3_abc_g_aig/ex205.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/arith-unary-r2/official_eval_logs/ex205/ex205_bf16_output_grouped_low8_hi3_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/arith-unary-r2/failed_hypotheses.csv,"low_width=8; nested_hi=3; nested_lo=4; items=18211; const_blocks=3155; b15:runs=512,max=1,const_groups=512; b14:runs=514,max=2,const_groups=510; b13:runs=515,max=2,const_groups=509; b12:runs=515,max=2,const_groups=509; b11:runs=515,max=2,const_groups=509; b10:runs=516,max=2,const_groups=508; b9:runs=521,max=4,const_groups=506; b8:runs=528,max=5,const_groups=502",4898,16,78368,
