case,domain,stage,method_hint,method_signature,run_count,best_adp,current_best_adp,reference_adp,ratio_to_reference,ratio_to_current_best,outcome,failure_reason,reuse_policy,judgment_confidence,next_action,case_notes_paths,summary_csvs,evidence_paths,source_roots,runs
ex200,bf16,frontend,frontend_refgap_round27,ex200|frontend|frontend_refgap_round27,1,,47698,40052,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex200/frontend_attempts.md,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613,student/work,ex200_ex299_frontend_refgap_round27_20260613_0613
ex200,bf16,frontend,frontend_refgap_round3,ex200|frontend|frontend_refgap_round3,1,,47698,40052,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex200/frontend_attempts.md,,student/work/ex200_ex299_frontend_refgap_round3_20260612_1554,student/work,ex200_ex299_frontend_refgap_round3_20260612_1554
ex200,bf16,frontend,frontend_refgap_round4,ex200|frontend|frontend_refgap_round4,1,,47698,40052,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex200/frontend_attempts.md,,student/work/ex200_ex299_frontend_refgap_round4_20260612_1705,student/work,ex200_ex299_frontend_refgap_round4_20260612_1705
ex200,bf16,frontend,frontend_refgap_round5,ex200|frontend|frontend_refgap_round5,1,,47698,40052,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex200/frontend_attempts.md,,student/work/ex200_ex299_frontend_refgap_round5_20260612_1743,student/work,ex200_ex299_frontend_refgap_round5_20260612_1743
ex200,bf16,frontend,frontend_refgap_round6,ex200|frontend|frontend_refgap_round6,1,,47698,40052,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex200/frontend_attempts.md,,student/work/ex200_ex299_frontend_refgap_round6_20260612_1807,student/work,ex200_ex299_frontend_refgap_round6_20260612_1807
ex200,bf16,frontend,frontend_refgap_round8,ex200|frontend|frontend_refgap_round8,1,,47698,40052,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex200/frontend_attempts.md,,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826,student/work,ex200_ex299_frontend_refgap_round8_20260612_1826
ex200,bf16,frontend,frontend_refgap_round9,ex200|frontend|frontend_refgap_round9,2,,47698,40052,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex200/frontend_attempts.md,,student/work/ex200_ex299_frontend_refgap_round9_20260612_1851;student/work/ex200_ex299_frontend_refgap_round9_20260612_1855,student/work,ex200_ex299_frontend_refgap_round9_20260612_1851;ex200_ex299_frontend_refgap_round9_20260612_1855
ex201,bf16,backend,backend_portfolio_v1_full,ex201|backend|backend_portfolio_v1_full,1,21084,19513,16300,1.293497,1.080510,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv;student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738,student/runs;student/work,ex200_ex219_backend_portfolio_v1_full_20260610_1738
ex201,bf16,backend,backend_portfolio_v2_cycles3_jobs16,ex201|backend|backend_portfolio_v2_cycles3_jobs16,1,20410,19513,16300,1.252147,1.045969,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,student/runs,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753
ex201,bf16,backend,backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,ex201|backend|backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,1,,19513,16300,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,,student/work/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,student/work,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr
ex201,bf16,backend,backend_portfolio_v2_full,ex201|backend|backend_portfolio_v2_full,2,19786,19513,16300,1.213865,1.013991,near_current_best,method is close to current best,repeat_with_material_change,medium,"Only repeat with a new high-level model, sharing strategy, or synthesis flow.",student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv,student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv;student/work/ex200_ex219_backend_portfolio_v2_full_20260610_1950;student/work/ex200_ex219_backend_portfolio_v2_full_20260610_2152,student/runs;student/work,ex200_ex219_backend_portfolio_v2_full_20260610_1950;ex200_ex219_backend_portfolio_v2_full_20260610_2152
ex201,bf16,backend,backend_portfolio_v2_seed_resume_smoke,ex201|backend|backend_portfolio_v2_seed_resume_smoke,1,21084,19513,16300,1.293497,1.080510,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/ex200_ex202_backend_portfolio_v2_seed_resume_smoke_20260610_1917/results/summary.csv,student/runs/bf16/ex200_ex202_backend_portfolio_v2_seed_resume_smoke_20260610_1917/results/summary.csv;student/work/ex200_ex202_backend_portfolio_v2_seed_resume_smoke_20260610_1917,student/runs;student/work,ex200_ex202_backend_portfolio_v2_seed_resume_smoke_20260610_1917
ex201,bf16,backend,backend_v3_ga,ex201|backend|backend_v3_ga,1,19513,19513,16300,1.197117,1.000000,current_best_or_tied,method is current best or tied current best,worth_extending,medium,Use as the baseline structure before trying material changes.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv,student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv;student/work/ex200_ex219_backend_v3_ga_20260613_0956,student/runs;student/work,ex200_ex219_backend_v3_ga_20260613_0956
ex201,bf16,backend,backend_v3_ga_commandfix,ex201|backend|backend_v3_ga_commandfix,1,19617,19513,16300,1.203497,1.005330,near_current_best,method is close to current best,repeat_with_material_change,medium,"Only repeat with a new high-level model, sharing strategy, or synthesis flow.",student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv,student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv;student/work/ex200_ex219_backend_v3_ga_commandfix_20260613_1404,student/runs;student/work,ex200_ex219_backend_v3_ga_commandfix_20260613_1404
ex201,bf16,backend,backend_v3b_bounded,ex201|backend|backend_v3b_bounded,1,,19513,16300,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,,student/work/ex200_ex219_backend_v3b_bounded_20260613_2237,student/work,ex200_ex219_backend_v3b_bounded_20260613_2237
ex201,bf16,backend,backend_v3b_postpareto,ex201|backend|backend_v3b_postpareto,1,,19513,16300,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,,student/work/ex200_ex219_backend_v3b_postpareto_20260613_1706,student/work,ex200_ex219_backend_v3b_postpareto_20260613_1706
ex201,bf16,backend,backend_v3b_postrefine,ex201|backend|backend_v3b_postrefine,1,,19513,16300,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,,student/work/ex200_ex219_backend_v3b_postrefine_20260614_0116,student/work,ex200_ex219_backend_v3b_postrefine_20260614_0116
ex201,bf16,backend,newseeds_backend_full_20260614_1420_bf16_feedback_short,ex201|backend|newseeds_backend_full_20260614_1420_bf16_feedback_short,1,19721,19513,16300,1.209877,1.010660,near_current_best,method is close to current best,repeat_with_material_change,medium,"Only repeat with a new high-level model, sharing strategy, or synthesis flow.",student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_feedback_short/results/summary.csv,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_feedback_short/results/summary.csv,student/runs,newseeds_backend_full_20260614_1420_bf16_feedback_short
ex201,bf16,backend,newseeds_backend_full_20260614_1420_bf16_v3a,ex201|backend|newseeds_backend_full_20260614_1420_bf16_v3a,1,19721,19513,16300,1.209877,1.010660,near_current_best,method is close to current best,repeat_with_material_change,medium,"Only repeat with a new high-level model, sharing strategy, or synthesis flow.",student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_v3a/results/summary.csv,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_v3a/results/summary.csv,student/runs,newseeds_backend_full_20260614_1420_bf16_v3a
ex201,bf16,frontend,current,ex201|frontend|current,1,23058,19513,16300,1.414601,1.181674,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/ex200_ex219_current/results/summary.csv,student/runs/bf16/ex200_ex219_current/results/summary.csv,student/runs,ex200_ex219_current
ex201,bf16,frontend,frontend_aggressive_semantic,ex201|frontend|frontend_aggressive_semantic,1,23985,19513,16300,1.471472,1.229181,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/ex201_ex204_frontend_aggressive_semantic_20260605_1139/results/summary.csv,student/runs/bf16/ex201_ex204_frontend_aggressive_semantic_20260605_1139/results/summary.csv,student/runs,ex201_ex204_frontend_aggressive_semantic_20260605_1139
ex201,bf16,frontend,frontend_bf16_semantic,ex201|frontend|frontend_bf16_semantic,1,23985,19513,16300,1.471472,1.229181,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/ex201_ex204_frontend_bf16_semantic_20260605_0924/results/summary.csv,student/runs/bf16/ex201_ex204_frontend_bf16_semantic_20260605_0924/results/summary.csv,student/runs,ex201_ex204_frontend_bf16_semantic_20260605_0924
ex201,bf16,frontend,frontend_semantic_continue,ex201|frontend|frontend_semantic_continue,1,23058,19513,16300,1.414601,1.181674,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/ex201_ex204_frontend_semantic_continue_20260605_1732/results/summary.csv,student/runs/bf16/ex201_ex204_frontend_semantic_continue_20260605_1732/results/summary.csv;student/work/ex201_ex204_frontend_semantic_continue_20260605_1732,student/runs;student/work,ex201_ex204_frontend_semantic_continue_20260605_1732
ex201,bf16,frontend,frontend_semantic_deep,ex201|frontend|frontend_semantic_deep,1,23925,19513,16300,1.467791,1.226106,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex201/frontend_attempts.md,student/runs/bf16/ex201_ex204_frontend_semantic_deep_20260605_1525/results/summary.csv,student/runs/bf16/ex201_ex204_frontend_semantic_deep_20260605_1525/results/summary.csv,student/runs,ex201_ex204_frontend_semantic_deep_20260605_1525
ex202,bf16,backend,backend_portfolio_v1_full,ex202|backend|backend_portfolio_v1_full,1,50085,45080,43344,1.155523,1.111025,equivalent_but_not_best,verified result exists but does not beat current best,repeat_only_with_clear_reason,medium,Check case notes for why it lost before reusing.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex202/frontend_attempts.md,student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv;student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738,student/runs;student/work,ex200_ex219_backend_portfolio_v1_full_20260610_1738
ex202,bf16,backend,backend_portfolio_v2_cycles3_jobs16,ex202|backend|backend_portfolio_v2_cycles3_jobs16,1,46760,45080,43344,1.078811,1.037267,equivalent_but_not_best,verified result exists but does not beat current best,repeat_only_with_clear_reason,medium,Check case notes for why it lost before reusing.,student/cases/ex200_ex219_bf16/CURRENT_PROGRESS.md;student/cases/ex200_ex219_bf16/README.md;student/cases/ex200_ex219_bf16/ex202/frontend_attempts.md,student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,student/runs,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753
