case,candidate_id,family_id,parent_id,parent_hash,source,tool,tool_chain,command,command_expanded,params_json,aig_path,aig_hash,verilog_path,seed_origin,area,delay,adp,parent_area,parent_delay,parent_adp,delta_area,delta_delay,delta_adp,equivalent,round,phase,tier,runtime_sec,is_pareto,is_near_pareto,is_active,is_new_pareto,duplicate_of,notes
ex200,ex200_r005_mockturtle_mockturtle_balance_pex200_r004_mockturtle_mo_a3598_d15_adp53970_83310233,alt03,ex200_r004_mockturtle_mockturtle_balance_resub_pex200_r003_mockturtle_mo_a3598_d15_adp53970_1618e93f,1618e93f08e70c6a6063f48caa17424d93f285604ffb4fe018e38645ea03d501,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r005_mockturtle_mockturtle_balance_pex200_r004_mockturtle_mo_a3598_d15_adp53970_83310233.aig,83310233566a62c5fc296f8062ac99e3c5ddff4f2b11288823400a18ef50c06c,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3598,15,53970,3598,15,53970,0,0,0,1,5,mockturtle,0,0.666,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3598_d15_adp53970_84bc1396,alt03,ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_dc2_d_a3598_d15_adp53970_bf7eede0,bf7eede0ae395549114501d82032a45e027d6415bc93f98d91197730c1a7bf45,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3598_d15_adp53970_84bc1396.aig,84bc139685724f2f558533490bbc4b0715c6943d50e0f4678dff2fd4e6088ec6,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3598,15,53970,3598,15,53970,0,0,0,1,4,mockturtle,0,0.711,0,1,1,,,
ex200,ex200_r005_mockturtle_mockturtle_balance_pex200_r004_mockturtle_mo_a3598_d15_adp53970_9d8d583c,alt03,ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3598_d15_adp53970_84bc1396,84bc139685724f2f558533490bbc4b0715c6943d50e0f4678dff2fd4e6088ec6,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r005_mockturtle_mockturtle_balance_pex200_r004_mockturtle_mo_a3598_d15_adp53970_9d8d583c.aig,9d8d583cf0391258b53573aa2a3003fa5c933f6efab3648e547482bbf6b77baa,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3598,15,53970,3598,15,53970,0,0,0,1,5,mockturtle,0,0.714,0,1,1,,,
ex200,ex200_r005_mockturtle_mockturtle_balance_pex200_r004_mockturtle_mo_a3598_d15_adp53970_b1146ba3,alt03,ex200_r004_mockturtle_mockturtle_resub_balance_pex200_r003_mockturtle_mo_a3598_d15_adp53970_5b8b4420,5b8b4420e8e4d8b95fd30d290dff7124f249b8e97804067f2d9223e72f641de5,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r005_mockturtle_mockturtle_balance_pex200_r004_mockturtle_mo_a3598_d15_adp53970_b1146ba3.aig,b1146ba3a8b0d9879bd335a8c0c0da0ca86af47f972928b54793703b160a6c22,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3598,15,53970,3598,15,53970,0,0,0,1,5,mockturtle,0,0.715,0,1,1,,,
ex200,ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_dc2_d_a3598_d15_adp53970_bf7eede0,alt03,ex200_r002_abc_abc_dc2_dch_pex200_r001_abc_abc_dch_b_a3612_d15_adp54180_08658e99,08658e996e596fce8ab77ae089ee1af38e93b10889a8cf57a1b58fe3f4d5ad9d,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_dc2_d_a3598_d15_adp53970_bf7eede0.aig,bf7eede0ae395549114501d82032a45e027d6415bc93f98d91197730c1a7bf45,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3598,15,53970,3612,15,54180,-14,0,-210,1,3,mockturtle,0,0.751,0,1,1,,,
ex200,ex200_r003_mockturtle_mockturtle_resub_pex200_r002_abc_abc_resyn_a3601_d15_adp54015_0ec3116a,alt03,ex200_r002_abc_abc_resyn2rs_pex200_r001_abc_abc_dc2_d_a3605_d15_adp54075_ed1c70c4,ed1c70c459752b14281c01f4ff7ae07fc1f61b4a9554db524795bab340f9db28,mockturtle,mockturtle,mockturtle_resub,resub,resub,"{""flow"": ""resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r003_mockturtle_mockturtle_resub_pex200_r002_abc_abc_resyn_a3601_d15_adp54015_0ec3116a.aig,0ec3116a80b5707430830e1e1417e0b92b8d60ece08ff04c2c49a8270de8b532,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3601,15,54015,3605,15,54075,-4,0,-60,1,3,mockturtle,0,0.730,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3601_d15_adp54015_21cf9213,alt03,ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_resyn_a3601_d15_adp54015_601dfd8f,601dfd8f7b62f9f192678cd3c1e2f42b4befbdbdc6a0704503565dfc17cf4701,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3601_d15_adp54015_21cf9213.aig,21cf9213a50c7154eab178f9c50f4db4d91bdf517158d634d74ca451e6e97d48,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3601,15,54015,3601,15,54015,0,0,0,1,4,mockturtle,0,0.672,0,1,1,,,
ex200,ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_resyn_a3601_d15_adp54015_601dfd8f,alt03,ex200_r002_abc_abc_resyn2rs_pex200_r001_abc_abc_dc2_d_a3605_d15_adp54075_ed1c70c4,ed1c70c459752b14281c01f4ff7ae07fc1f61b4a9554db524795bab340f9db28,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_resyn_a3601_d15_adp54015_601dfd8f.aig,601dfd8f7b62f9f192678cd3c1e2f42b4befbdbdc6a0704503565dfc17cf4701,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3601,15,54015,3605,15,54075,-4,0,-60,1,3,mockturtle,0,0.711,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3601_d15_adp54015_7a67d997,alt03,ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_dc2_d_a3601_d15_adp54015_f916dfbd,f916dfbdca949225b8333978beddcb4cb8c6d5aa4a6c71bd56acae0f3b1b3593,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3601_d15_adp54015_7a67d997.aig,7a67d997c30b0932676a3b5ec003fd50d16395232a2839f29921409ae4fd01cb,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3601,15,54015,3601,15,54015,0,0,0,1,4,mockturtle,0,0.637,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3601_d15_adp54015_92ee97e7,alt03,ex200_r003_mockturtle_mockturtle_balance_resub_pex200_r002_abc_abc_resyn_a3601_d15_adp54015_c716c888,c716c888c29efb60e584beda80de63877a8ea7aaca2ae8a7dc37f705e9474c44,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3601_d15_adp54015_92ee97e7.aig,92ee97e7468b3433b82839f8395c8af0a68db15ac07b9101d61f07cdae2959d7,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3601,15,54015,3601,15,54015,0,0,0,1,4,mockturtle,0,0.685,0,1,1,,,
ex200,ex200_r003_mockturtle_mockturtle_balance_pex200_r002_abc_abc_dc2_d_a3601_d15_adp54015_99b85fb8,alt03,ex200_r002_abc_abc_dc2_dch_pex200_r001_abc_abc_dc2_d_a3601_d15_adp54015_f1b5c666,f1b5c6665a2f1a35c41c1516f2d71ce0b7537638c483b5ac9ed496427410f288,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r003_mockturtle_mockturtle_balance_pex200_r002_abc_abc_dc2_d_a3601_d15_adp54015_99b85fb8.aig,99b85fb82800ac51e4cf242eb5a9c26289fcf64f2873805efbaba0cbcee59147,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3601,15,54015,3601,15,54015,0,0,0,1,3,mockturtle,0,0.691,0,1,1,,,
ex200,ex200_r003_mockturtle_mockturtle_balance_resub_pex200_r002_abc_abc_resyn_a3601_d15_adp54015_c716c888,alt03,ex200_r002_abc_abc_resyn2rs_pex200_r001_abc_abc_dc2_d_a3605_d15_adp54075_ed1c70c4,ed1c70c459752b14281c01f4ff7ae07fc1f61b4a9554db524795bab340f9db28,mockturtle,mockturtle,mockturtle_balance_resub,balance_resub,balance_resub,"{""flow"": ""balance_resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r003_mockturtle_mockturtle_balance_resub_pex200_r002_abc_abc_resyn_a3601_d15_adp54015_c716c888.aig,c716c888c29efb60e584beda80de63877a8ea7aaca2ae8a7dc37f705e9474c44,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3601,15,54015,3605,15,54075,-4,0,-60,1,3,mockturtle,0,0.784,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3601_d15_adp54015_dfdf975e,alt03,ex200_r003_mockturtle_mockturtle_balance_pex200_r002_abc_abc_dc2_d_a3601_d15_adp54015_99b85fb8,99b85fb82800ac51e4cf242eb5a9c26289fcf64f2873805efbaba0cbcee59147,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3601_d15_adp54015_dfdf975e.aig,dfdf975e0dd6fabd4861835c310d8ee894e19eb18283df000dc495a4de2fdc76,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3601,15,54015,3601,15,54015,0,0,0,1,4,mockturtle,0,0.651,0,1,1,,,
ex200,ex200_r002_abc_abc_dc2_dch_pex200_r001_abc_abc_dc2_d_a3601_d15_adp54015_f1b5c666,alt03,ex200_r001_abc_abc_dc2_dch_pex200_r000_abc_abc_resyn_a3628_d15_adp54420_4255a91d,4255a91d95d4e6c54530c948140c26e27f7d8445d49c9626fe723731782dbaba,abc,abc,abc_dc2_dch,dc2_dch,strash; dc2; dch; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r002_abc_abc_dc2_dch_pex200_r001_abc_abc_dc2_d_a3601_d15_adp54015_f1b5c666.aig,f1b5c6665a2f1a35c41c1516f2d71ce0b7537638c483b5ac9ed496427410f288,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3601,15,54015,3628,15,54420,-27,0,-405,1,2,abc_abc9,1,1.182,0,1,1,1,,
ex200,ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_dc2_d_a3601_d15_adp54015_f916dfbd,alt03,ex200_r002_abc_abc_dc2_dch_pex200_r001_abc_abc_resyn_a3609_d15_adp54135_d2816713,d2816713f515f9210069a0f4286bd833a1d927dc023ee9b43e44c588e5453e72,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_dc2_d_a3601_d15_adp54015_f916dfbd.aig,f916dfbdca949225b8333978beddcb4cb8c6d5aa4a6c71bd56acae0f3b1b3593,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3601,15,54015,3609,15,54135,-8,0,-120,1,3,mockturtle,0,0.716,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3602_d15_adp54030_42d352e6,alt03,ex200_r003_mockturtle_mockturtle_balance_pex200_r002_abc_abc_resyn_a3602_d15_adp54030_7eee30c6,7eee30c6f2d929cf1757fe662481faf5e6c2242df61fba2c611d420d72243a14,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3602_d15_adp54030_42d352e6.aig,42d352e6514b8d7c3fb1e17fbcaf05d1a500e25157a4092d9443c35b1fad8fc6,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3602,15,54030,3602,15,54030,0,0,0,1,4,mockturtle,0,0.709,0,1,1,,,
ex200,ex200_r002_abc_abc_resyn2rs_pex200_r001_abc_abc_dc2_d_a3602_d15_adp54030_676fbb8f,alt03,ex200_r001_abc_abc_dc2_dch_pex200_r000_abc_abc_resyn_a3636_d15_adp54540_1dadd9ab,1dadd9ab358a44d3efe4855a8ef346674115d0abeae1c7ca4f1f7375cbdc610a,abc,abc,abc_resyn2rs,resyn2rs,balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r002_abc_abc_resyn2rs_pex200_r001_abc_abc_dc2_d_a3602_d15_adp54030_676fbb8f.aig,676fbb8f92c26bb3ee68a4ffeca803df1ca6fc70a8362b47fe371f0da042e98d,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3602,15,54030,3636,15,54540,-34,0,-510,1,2,abc_abc9,1,1.396,0,1,1,,,
ex200,ex200_r003_mockturtle_mockturtle_balance_pex200_r002_abc_abc_resyn_a3602_d15_adp54030_7eee30c6,alt03,ex200_r002_abc_abc_resyn2rs_pex200_r001_abc_abc_dc2_d_a3602_d15_adp54030_676fbb8f,676fbb8f92c26bb3ee68a4ffeca803df1ca6fc70a8362b47fe371f0da042e98d,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r003_mockturtle_mockturtle_balance_pex200_r002_abc_abc_resyn_a3602_d15_adp54030_7eee30c6.aig,7eee30c6f2d929cf1757fe662481faf5e6c2242df61fba2c611d420d72243a14,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3602,15,54030,3602,15,54030,0,0,0,1,3,mockturtle,0,0.680,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_resub_pex200_r003_mockturtle_mo_a3603_d15_adp54045_3a51afbd,alt03,ex200_r003_mockturtle_mockturtle_resub_pex200_r002_abc_abc_dch_b_a3604_d15_adp54060_2e0b3190,2e0b31903e4a34fdc3dc23e7c440cee4daa3eb09323929db74b7a86cb14ebbe0,mockturtle,mockturtle,mockturtle_resub,resub,resub,"{""flow"": ""resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_resub_pex200_r003_mockturtle_mo_a3603_d15_adp54045_3a51afbd.aig,3a51afbda4f7469eec4f6b1caa6af0704c11db1d3b12d455f336add13df9d0eb,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3603,15,54045,3604,15,54060,-1,0,-15,1,4,mockturtle,0,0.712,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_resub_balance_pex200_r003_mockturtle_mo_a3603_d15_adp54045_c9aa05de,alt03,ex200_r003_mockturtle_mockturtle_resub_pex200_r002_abc_abc_dch_b_a3604_d15_adp54060_2e0b3190,2e0b31903e4a34fdc3dc23e7c440cee4daa3eb09323929db74b7a86cb14ebbe0,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_resub_balance_pex200_r003_mockturtle_mo_a3603_d15_adp54045_c9aa05de.aig,c9aa05de36fb918abebacb6838ec81f94e8664b753bb995a48d59a8b5cc586da,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3603,15,54045,3604,15,54060,-1,0,-15,1,4,mockturtle,0,0.767,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_resub_balance_pex200_r003_mockturtle_mo_a3603_d15_adp54045_ecc471a3,alt03,ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_dch_b_a3604_d15_adp54060_bb342c51,bb342c51029d049ee30f2ea4b4a89ee940a317b70c5f10cc1a8ae2485a415cb6,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_resub_balance_pex200_r003_mockturtle_mo_a3603_d15_adp54045_ecc471a3.aig,ecc471a3105a3a3a01b99c7ef4e847d7056c2f43f0c016fcee543625b74ee282,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3603,15,54045,3604,15,54060,-1,0,-15,1,4,mockturtle,0,0.765,0,1,1,,,
ex200,ex200_r003_mockturtle_mockturtle_resub_pex200_r002_abc_abc_dch_b_a3604_d15_adp54060_2e0b3190,alt03,ex200_r002_abc_abc_dch_bal_rw_pex200_r001_abc_abc_dc2_d_a3616_d15_adp54240_6afcc89e,6afcc89e0c743758330fe96951cd3d3d0198915317343fd6b6e4cad51a9c7e8d,mockturtle,mockturtle,mockturtle_resub,resub,resub,"{""flow"": ""resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r003_mockturtle_mockturtle_resub_pex200_r002_abc_abc_dch_b_a3604_d15_adp54060_2e0b3190.aig,2e0b31903e4a34fdc3dc23e7c440cee4daa3eb09323929db74b7a86cb14ebbe0,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3604,15,54060,3616,15,54240,-12,0,-180,1,3,mockturtle,0,0.740,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3604_d15_adp54060_808797b7,alt03,ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_dch_b_a3604_d15_adp54060_bb342c51,bb342c51029d049ee30f2ea4b4a89ee940a317b70c5f10cc1a8ae2485a415cb6,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3604_d15_adp54060_808797b7.aig,808797b7e9edfbb937e96f697b6949f0aaef36163c270e3c13807e867d0df903,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3604,15,54060,3604,15,54060,0,0,0,1,4,mockturtle,0,0.669,0,1,1,,,
ex200,ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_dch_b_a3604_d15_adp54060_bb342c51,alt03,ex200_r002_abc_abc_dch_bal_rw_pex200_r001_abc_abc_dc2_d_a3616_d15_adp54240_6afcc89e,6afcc89e0c743758330fe96951cd3d3d0198915317343fd6b6e4cad51a9c7e8d,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r003_mockturtle_mockturtle_resub_balance_pex200_r002_abc_abc_dch_b_a3604_d15_adp54060_bb342c51.aig,bb342c51029d049ee30f2ea4b4a89ee940a317b70c5f10cc1a8ae2485a415cb6,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3604,15,54060,3616,15,54240,-12,0,-180,1,3,mockturtle,0,0.773,0,1,1,,,
ex200,ex200_r003_mockturtle_mockturtle_balance_pex200_r002_abc_abc_resyn_a3605_d15_adp54075_6be0a141,alt03,ex200_r002_abc_abc_resyn2rs_pex200_r001_abc_abc_dc2_d_a3605_d15_adp54075_ed1c70c4,ed1c70c459752b14281c01f4ff7ae07fc1f61b4a9554db524795bab340f9db28,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r003_mockturtle_mockturtle_balance_pex200_r002_abc_abc_resyn_a3605_d15_adp54075_6be0a141.aig,6be0a14135eba74576448ded5176f36bfa65825e51534631c31e0ce44f162c4a,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3605,15,54075,3605,15,54075,0,0,0,1,3,mockturtle,0,0.666,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3605_d15_adp54075_77441379,alt03,ex200_r003_mockturtle_mockturtle_balance_pex200_r002_abc_abc_resyn_a3605_d15_adp54075_6be0a141,6be0a14135eba74576448ded5176f36bfa65825e51534631c31e0ce44f162c4a,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3605_d15_adp54075_77441379.aig,774413797929f6cbd73d434c920b551b49615bfec78a1826bffae531afe0b44b,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3605,15,54075,3605,15,54075,0,0,0,1,4,mockturtle,0,0.646,0,1,1,,,
ex200,ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3605_d15_adp54075_88e35778,alt03,ex200_r003_mockturtle_mockturtle_balance_resub_pex200_r002_abc_abc_dch_b_a3605_d15_adp54075_c5791f11,c5791f11918381bf12fbddc96c16bbd99c26fa0ecb55fb727e9bd40be4e5d214,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r004_mockturtle_mockturtle_balance_pex200_r003_mockturtle_mo_a3605_d15_adp54075_88e35778.aig,88e35778b66e2c1b53856032a64052071b90ecc163f67c4188d50e1fb5ad7e70,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3605,15,54075,3605,15,54075,0,0,0,1,4,mockturtle,0,0.711,0,1,1,,,
ex200,ex200_r003_mockturtle_mockturtle_balance_resub_pex200_r002_abc_abc_dch_b_a3605_d15_adp54075_c5791f11,alt03,ex200_r002_abc_abc_dch_bal_rw_pex200_r001_abc_abc_dc2_d_a3616_d15_adp54240_6afcc89e,6afcc89e0c743758330fe96951cd3d3d0198915317343fd6b6e4cad51a9c7e8d,mockturtle,mockturtle,mockturtle_balance_resub,balance_resub,balance_resub,"{""flow"": ""balance_resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r003_mockturtle_mockturtle_balance_resub_pex200_r002_abc_abc_dch_b_a3605_d15_adp54075_c5791f11.aig,c5791f11918381bf12fbddc96c16bbd99c26fa0ecb55fb727e9bd40be4e5d214,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3605,15,54075,3616,15,54240,-11,0,-165,1,3,mockturtle,0,0.762,0,1,1,,,
ex200,ex200_r002_abc_abc_resyn2rs_pex200_r001_abc_abc_dc2_d_a3605_d15_adp54075_ed1c70c4,alt03,ex200_r001_abc_abc_dc2_dch_pex200_r000_abc_abc_resyn_a3628_d15_adp54420_4255a91d,4255a91d95d4e6c54530c948140c26e27f7d8445d49c9626fe723731782dbaba,abc,abc,abc_resyn2rs,resyn2rs,balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex200/artifacts/ex200_r002_abc_abc_resyn2rs_pex200_r001_abc_abc_dc2_d_a3605_d15_adp54075_ed1c70c4.aig,ed1c70c459752b14281c01f4ff7ae07fc1f61b4a9554db524795bab340f9db28,,student/seeds/bf16/ex200_ex219_backend_candidates_20260608_1008/results/candidates.csv,3605,15,54075,3628,15,54420,-23,0,-345,1,2,abc_abc9,1,1.384,0,1,1,,,
