agent_id,domain,case,candidate,method_signature,status,equivalent,area,delay,adp,verilog_path,aig_path,log_path,source_csv,notes,candidate_id,baseline_frontend_adp,reference_adp,evaluate_log,runtime_sec,old_adp,evaluate_status,output_dir,beats_frontend,evaluate_log_path,hypothesis,hypothesis_family,representation,sharing_strategy,synth_flow,eval_dir,frontend_target_adp,delta_vs_target,beats_target,variant,shared_structure,verified_truth,ADP,frontend_best_adp,delta_vs_frontend,timestamp,run_id,family,synth_status,current_best_adp,improvement_vs_frontend,improvement_vs_current,source_path,yosys_script,synth_log,returncode,yosys_log_path,old_frontend_adp,improvement,beats_current,delta_vs_current,current_frontend_adp,delta_vs_current_best,yosys_log,eval_output_dir,synth_elapsed_sec,evaluate_elapsed_sec,high_level_description,threshold,delta_vs_threshold,beats_threshold
fp8-breakthrough,float_fp8,ex247,ex247_fp8bt_ratio_boundary_case,"ex247|E5M2FN packed low-over-high division|delta/significand boundary decision graph|shared sign, exponent-delta, numerator/denominator significand key|yosys_abc_g_aig_frontend|official_evaluate|ratio_boundary_vector",OK,1,595,25,14875,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex247/verilog/ex247_fp8bt_ratio_boundary_case.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex247/aigs/ex247_fp8bt_ratio_boundary_case.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex247/logs/ex247_fp8bt_ratio_boundary_case.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough/evaluation_results.csv,official evaluate.py OK; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex247/logs/ex247_fp8bt_ratio_boundary_case.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough,float_fp8,ex246,ex246_fp8bt_product_boundary_case,"ex246|E5M2FN packed multiply high byte times low byte|exp-sum/product boundary decision graph|shared sign, exponent-sum, significand product key|yosys_abc_g_aig_frontend|official_evaluate|product_boundary_vector",OK,1,737,28,20636,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex246/verilog/ex246_fp8bt_product_boundary_case.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex246/aigs/ex246_fp8bt_product_boundary_case.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex246/logs/ex246_fp8bt_product_boundary_case.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough/evaluation_results.csv,official evaluate.py OK; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex246/logs/ex246_fp8bt_product_boundary_case.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough,float_fp8,ex244,ex244_fp8bt_maxeff_delta_case,ex244|E4M3FN packed hypot abs high low|max-effective-exponent delta decision graph|shared max/min decode plus max_eff/gap/sig delta residual|yosys_abc_g_aig_frontend|official_evaluate|max_plus_delta_vector,OK,1,572,40,22880,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex244/verilog/ex244_fp8bt_maxeff_delta_case.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex244/aigs/ex244_fp8bt_maxeff_delta_case.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex244/logs/ex244_fp8bt_maxeff_delta_case.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough/evaluation_results.csv,official evaluate.py OK; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex244/logs/ex244_fp8bt_maxeff_delta_case.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough,float_fp8,ex241,ex241_fp8bt_product_boundary_case,"ex241|E4M3FN packed multiply high byte times low byte|product magnitude bit-vector decision graph|shared sign, exponent-sum, significand product key|yosys_abc_g_aig_frontend|official_evaluate|product_boundary_vector",OK,1,1485,38,56430,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex241/verilog/ex241_fp8bt_product_boundary_case.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex241/aigs/ex241_fp8bt_product_boundary_case.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex241/logs/ex241_fp8bt_product_boundary_case.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough/evaluation_results.csv,official evaluate.py OK; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex241/logs/ex241_fp8bt_product_boundary_case.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough,float_fp8,ex245,ex245_fp8bt_ordered_pair_case,"ex245|E5M2FN packed add high byte plus low byte|ordered magnitude/sign-class vector decision graph|shared sorted magnitude, sign relation, and selected result sign|yosys_abc_g_aig_frontend|official_evaluate|ordered_pair_vector",OK,1,4080,33,134640,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex245/verilog/ex245_fp8bt_ordered_pair_case.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex245/aigs/ex245_fp8bt_ordered_pair_case.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex245/logs/ex245_fp8bt_ordered_pair_case.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough/evaluation_results.csv,official evaluate.py OK; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex245/logs/ex245_fp8bt_ordered_pair_case.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough,float_fp8,ex249,ex249_fp8bt_maxeff_delta_case,ex249|E5M2FN packed hypot abs high low|active-gap max-effective delta decision graph|shared max/min decode plus max_eff/gap/sig delta residual|yosys_abc_g_aig_frontend|official_evaluate|max_plus_delta_vector,OK,1,269,36,9684,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex249/verilog/ex249_fp8bt_maxeff_delta_case.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex249/aigs/ex249_fp8bt_maxeff_delta_case.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex249/logs/ex249_fp8bt_maxeff_delta_case.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough/evaluation_results.csv,official evaluate.py OK; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex249/logs/ex249_fp8bt_maxeff_delta_case.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough,float_fp8,ex240,ex240_fp8bt_ordered_pair_case,"ex240|E4M3FN packed add high byte plus low byte|ordered magnitude/sign-class vector decision graph|shared sorted magnitude, sign relation, and selected result sign|yosys_abc_g_aig_frontend|official_evaluate|ordered_pair_vector",OK,1,5452,33,179916,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex240/verilog/ex240_fp8bt_ordered_pair_case.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex240/aigs/ex240_fp8bt_ordered_pair_case.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex240/logs/ex240_fp8bt_ordered_pair_case.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough/evaluation_results.csv,official evaluate.py OK; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex240/logs/ex240_fp8bt_ordered_pair_case.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough,float_fp8,ex248,ex248_fp8bt_num_den_pair_case,ex248|E5M2FN packed fmod low mod high|numerator/denominator magnitude residual decision graph|shared numerator/denominator magnitude key and sign shell|yosys_abc_g_aig_frontend|official_evaluate|num_den_pair_vector,OK,1,4812,25,120300,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex248/verilog/ex248_fp8bt_num_den_pair_case.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex248/aigs/ex248_fp8bt_num_den_pair_case.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex248/logs/ex248_fp8bt_num_den_pair_case.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough/evaluation_results.csv,official evaluate.py OK; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough/ex248/logs/ex248_fp8bt_num_den_pair_case.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex247,ex247_r2_lowpat_boolean_repo_default,ex247|E5M2FN packed low-over-high division|denominator-bound shell with direct low-underflow pattern bits|shared sign exponent-delta denominator attributes plus Boolean low-pattern residual|repo_default|official_evaluate|full_word_small_residual,OK,1,367,25,9175,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/verilog/ex247_r2_lowpat_boolean_repo_default.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/aigs/ex247_r2_lowpat_boolean_repo_default.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/logs/ex247_r2_lowpat_boolean_repo_default.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/evaluation_results.csv,Replaces only the 4-bit low_from_pat table with explicit bit predicates.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/logs/ex247_r2_lowpat_boolean_repo_default.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex247,ex247_r2_lowpat_boolean_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|denominator-bound shell with direct low-underflow pattern bits|shared sign exponent-delta denominator attributes plus Boolean low-pattern residual|abc_g_aig_frontend|official_evaluate|full_word_small_residual,OK,1,361,25,9025,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/verilog/ex247_r2_lowpat_boolean_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/aigs/ex247_r2_lowpat_boolean_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/logs/ex247_r2_lowpat_boolean_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/evaluation_results.csv,Replaces only the 4-bit low_from_pat table with explicit bit predicates.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/logs/ex247_r2_lowpat_boolean_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex247,ex247_r2_special_lowpat_boolean_repo_default,ex247|E5M2FN packed low-over-high division|special-case shell plus direct low-underflow pattern bits|shared divide-by-zero/zero shell and Boolean low-pattern residual|repo_default|official_evaluate|selected_low_underflow_bits,OK,1,370,24,8880,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/verilog/ex247_r2_special_lowpat_boolean_repo_default.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/aigs/ex247_r2_special_lowpat_boolean_repo_default.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/logs/ex247_r2_special_lowpat_boolean_repo_default.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/evaluation_results.csv,Adds an explicit non-NaN special shell and limits residual rewrite to low-underflow bits.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/logs/ex247_r2_special_lowpat_boolean_repo_default.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex247,ex247_r2_special_lowpat_boolean_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|special-case shell plus direct low-underflow pattern bits|shared divide-by-zero/zero shell and Boolean low-pattern residual|abc_g_aig_frontend|official_evaluate|selected_low_underflow_bits,OK,1,361,23,8303,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/verilog/ex247_r2_special_lowpat_boolean_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/aigs/ex247_r2_special_lowpat_boolean_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/logs/ex247_r2_special_lowpat_boolean_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/evaluation_results.csv,Adds an explicit non-NaN special shell and limits residual rewrite to low-underflow bits.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex247/logs/ex247_r2_special_lowpat_boolean_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex246,ex246_r2_zero_guard_product_repo_default,ex246|E5M2FN packed multiply high byte times low byte|zero-input guard around seed12 product-class shell|shared NaN/sign/zero predicates before product and product_mag residual|repo_default|official_evaluate|full_word,OK,1,355,24,8520,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/verilog/ex246_r2_zero_guard_product_repo_default.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/aigs/ex246_r2_zero_guard_product_repo_default.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/logs/ex246_r2_zero_guard_product_repo_default.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/evaluation_results.csv,Keeps seed12 product-class semantics but exposes zero product as a shared predicate.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/logs/ex246_r2_zero_guard_product_repo_default.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex246,ex246_r2_zero_guard_product_abc_g_aig_frontend,ex246|E5M2FN packed multiply high byte times low byte|zero-input guard around seed12 product-class shell|shared NaN/sign/zero predicates before product and product_mag residual|abc_g_aig_frontend|official_evaluate|full_word,OK,1,354,24,8496,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/verilog/ex246_r2_zero_guard_product_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/aigs/ex246_r2_zero_guard_product_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/logs/ex246_r2_zero_guard_product_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/evaluation_results.csv,Keeps seed12 product-class semantics but exposes zero product as a shared predicate.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex246/logs/ex246_r2_zero_guard_product_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex244,ex244_r2_sat_predicate_nogroup_repo_default,ex244|E4M3FN packed hypot abs high low|max-eff delta BDD with selected saturation predicate replacement|shared max/min decode and delta bits; replaces only final saturation comparator|repo_default|official_evaluate|full_word_selected_saturation,OK,1,320,37,11840,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/verilog/ex244_r2_sat_predicate_nogroup_repo_default.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/aigs/ex244_r2_sat_predicate_nogroup_repo_default.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/logs/ex244_r2_sat_predicate_nogroup_repo_default.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/evaluation_results.csv,Uses delta-bit saturation predicates without the r62 per-output NaN cone grouping.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/logs/ex244_r2_sat_predicate_nogroup_repo_default.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex244,ex244_r2_sat_predicate_nogroup_abc_g_aig_frontend,ex244|E4M3FN packed hypot abs high low|max-eff delta BDD with selected saturation predicate replacement|shared max/min decode and delta bits; replaces only final saturation comparator|abc_g_aig_frontend|official_evaluate|full_word_selected_saturation,OK,1,313,37,11581,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/verilog/ex244_r2_sat_predicate_nogroup_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/aigs/ex244_r2_sat_predicate_nogroup_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/logs/ex244_r2_sat_predicate_nogroup_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/evaluation_results.csv,Uses delta-bit saturation predicates without the r62 per-output NaN cone grouping.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex244/logs/ex244_r2_sat_predicate_nogroup_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex241,ex241_r2_zero_guard_product_repo_default,ex241|E4M3FN packed multiply high byte times low byte|zero-input guard around nested exp/product shell|shared NaN/sign/zero predicates before product table residual|repo_default|official_evaluate|full_word,OK,1,562,30,16860,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/verilog/ex241_r2_zero_guard_product_repo_default.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/aigs/ex241_r2_zero_guard_product_repo_default.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/logs/ex241_r2_zero_guard_product_repo_default.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/evaluation_results.csv,Keeps nested table semantics while exposing zero product as a shared predicate.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/logs/ex241_r2_zero_guard_product_repo_default.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex241,ex241_r2_zero_guard_product_abc_g_aig_frontend,ex241|E4M3FN packed multiply high byte times low byte|zero-input guard around nested exp/product shell|shared NaN/sign/zero predicates before product table residual|abc_g_aig_frontend|official_evaluate|full_word,OK,1,553,30,16590,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/verilog/ex241_r2_zero_guard_product_abc_g_aig_frontend.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/aigs/ex241_r2_zero_guard_product_abc_g_aig_frontend.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/logs/ex241_r2_zero_guard_product_abc_g_aig_frontend.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/evaluation_results.csv,Keeps nested table semantics while exposing zero product as a shared predicate.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex241/logs/ex241_r2_zero_guard_product_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex249,ex249_r2_active_delta_bits_repo_default,ex249|E5M2FN packed hypot abs high low|raw-exp threshold shell with selected active delta bits|shared max/min raw-exp decode and active-gap delta predicates|repo_default|official_evaluate|selected_delta_bits,OK,1,189,31,5859,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex249/verilog/ex249_r2_active_delta_bits_repo_default.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex249/aigs/ex249_r2_active_delta_bits_repo_default.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex249/logs/ex249_r2_active_delta_bits_repo_default.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/evaluation_results.csv,Quick low-priority check; keeps raw-exp threshold table and splits only active delta bits.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex249/logs/ex249_r2_active_delta_bits_repo_default.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
