agent_id,domain,case,candidate,method_signature,shared_structure,result,area,delay,adp,source_csv,notes,candidate_id,hypothesis_family,diagnostic,report_path,log_path,aig_path,old_adp,descriptor_bits,output_grouping,structure_family,shared_nodes_or_terms,outputs_covered,expected_benefit,observed_qor,timestamp,family,structure,source_modules,selected_bits,order,node_count,status,equivalent,representation,transform,variable_order,anchor_key,classes,selected_output_bits,descriptor_conflicts,bdd_nodes,run_id,source_label,selector,variant,high_level_description,invariants,previous_failed_descriptions,sharing_strategy,verilog_path,evaluate_log,outcome
fp8-breakthrough-r2,float_fp8,ex249,ex249_r2_active_delta_bits_abc_g_aig_frontend,ex249|E5M2FN packed hypot abs high low|raw-exp threshold shell with selected active delta bits|shared max/min raw-exp decode and active-gap delta predicates|abc_g_aig_frontend|official_evaluate|selected_delta_bits,shared max/min raw-exp decode and active-gap delta predicates,equivalent,174,30,5220,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/shared_structure_report.csv,Quick low-priority check; keeps raw-exp threshold table and splits only active delta bits.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex249/logs/ex249_r2_active_delta_bits_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex240,ex240_r2_zero_passthrough_repo_default,ex240|E4M3FN packed add high byte plus low byte|zero passthrough shell around r64 sign/magnitude source|shared NaN/zero predicates plus existing same/diff normalizer|repo_default|official_evaluate|full_word,shared NaN/zero predicates plus existing same/diff normalizer,equivalent,636,46,29256,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/shared_structure_report.csv,Quick low-priority check; exposes exact zero passthrough before selected output.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex240/logs/ex240_r2_zero_passthrough_repo_default.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-breakthrough-r2,float_fp8,ex240,ex240_r2_zero_passthrough_abc_g_aig_frontend,ex240|E4M3FN packed add high byte plus low byte|zero passthrough shell around r64 sign/magnitude source|shared NaN/zero predicates plus existing same/diff normalizer|abc_g_aig_frontend|official_evaluate|full_word,shared NaN/zero predicates plus existing same/diff normalizer,equivalent,620,45,27900,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-breakthrough-r2/shared_structure_report.csv,Quick low-priority check; exposes exact zero passthrough before selected output.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-breakthrough-r2/ex240/logs/ex240_r2_zero_passthrough_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r3,float_fp8,ex247,ex247_r3_r2_anchor_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|r2 special shell and Boolean low-pattern residual copied as r3 control|shared divide-by-zero/zero shell and direct low-underflow Boolean residual|abc_g_aig_frontend|official_evaluate|selected_low_underflow_bits,shared divide-by-zero/zero shell and direct low-underflow Boolean residual,equivalent,361,23,8303,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r3/shared_structure_report.csv,Control row to verify r3 runner reproduces the r2 source-level result.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/logs/ex247_r3_r2_anchor_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r3,float_fp8,ex247,ex247_r3_factored_lowpred_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|special-case shell with factored onehot low-underflow predicates|shared pat/step onehots feed all low residual output bits|abc_g_aig_frontend|official_evaluate|selected_low_underflow_bits,shared pat/step onehots feed all low residual output bits,equivalent,354,23,8142,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r3/shared_structure_report.csv,Factors the r2 low residual into reusable pat/step predicates before output packing.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/logs/ex247_r3_factored_lowpred_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r3,float_fp8,ex247,ex247_r3_low_value_decoder_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|special-case shell with low-underflow value-class predicates|shared is1/is2/is4 predicates generate the low residual magnitude|abc_g_aig_frontend|official_evaluate|selected_low_underflow_value_classes,shared is1/is2/is4 predicates generate the low residual magnitude,equivalent,361,23,8303,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r3/shared_structure_report.csv,Tests explicit value classes instead of per-bit r2 formulas.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/logs/ex247_r3_low_value_decoder_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r3,float_fp8,ex247,ex247_r3_lowcase_bdd_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|special-case shell plus small case residual for low output bits only|shared shell and a four-input residual BDD-like case for changed low bits|abc_g_aig_frontend|official_evaluate|low_bits_residual_case,shared shell and a four-input residual BDD-like case for changed low bits,equivalent,362,23,8326,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r3/shared_structure_report.csv,Compares compact residual case logic against explicit r2 predicates.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/logs/ex247_r3_lowcase_bdd_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r3,float_fp8,ex247,ex247_r3_fullword_tiny_mux_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|special-case shell with full-word vector mux for tiny classes|shared class predicates select invalid/zero/sat/low/linear whole-word outputs|abc_g_aig_frontend|official_evaluate|tiny_class_full_word_mux,shared class predicates select invalid/zero/sat/low/linear whole-word outputs,equivalent,371,26,9646,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r3/shared_structure_report.csv,Splits residual into full-word class outputs instead of a mag reg case.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/logs/ex247_r3_fullword_tiny_mux_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r3,float_fp8,ex247,ex247_r3_field_group_mux_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|special-case shell with exponent/mantissa field-group mux|shared zero/sat/low/linear predicates drive high-field and low-field groups|abc_g_aig_frontend|official_evaluate|sign_exponent_mantissa_field_groups,shared zero/sat/low/linear predicates drive high-field and low-field groups,equivalent,362,24,8688,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r3/shared_structure_report.csv,Separates high exponent-like bits from low mantissa bits to reduce low residual fanout.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/logs/ex247_r3_field_group_mux_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r3,float_fp8,ex247,ex247_r3_combined_sat_low_bits_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|special-case shell with selected saturation and low residual bits merged|shared class predicates directly OR saturation constants with low/linear bits|abc_g_aig_frontend|official_evaluate|selected_sat_low_linear_bits,shared class predicates directly OR saturation constants with low/linear bits,equivalent,361,23,8303,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r3/shared_structure_report.csv,Combines low-pattern residual with selected saturation/normal result bits.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/logs/ex247_r3_combined_sat_low_bits_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r3,float_fp8,ex247,ex247_r3_split_class_predicates_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|special-case shell with explicit zero/sat/low/linear class predicates|shared sign/exponent/mantissa class predicates feed a compact class magnitude mux|abc_g_aig_frontend|official_evaluate|class_split_magnitude,shared sign/exponent/mantissa class predicates feed a compact class magnitude mux,equivalent,371,26,9646,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r3/shared_structure_report.csv,Splits residual into class predicates before selecting magnitude.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/logs/ex247_r3_split_class_predicates_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r3,float_fp8,ex247,ex247_r3_lowpred_grouped_output_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|factored low predicates plus exponent/mantissa grouped output|shared pat/step onehots and shared zero/sat/low/linear field-group predicates|abc_g_aig_frontend|official_evaluate|low_predicates_plus_field_groups,shared pat/step onehots and shared zero/sat/low/linear field-group predicates,equivalent,355,23,8165,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r3/shared_structure_report.csv,Combines the r3 factored low residual with field-group output selection.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r3/ex247/logs/ex247_r3_lowpred_grouped_output_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r4,float_fp8,ex247,ex247_r4_r3_anchor_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|r3 factored low-predicate source copied as r4 control|shared pat/step onehots feed the low residual and original compact mag case|abc_g_aig_frontend|official_evaluate|r3_factored_lowpred_anchor,shared pat/step onehots feed the low residual and original compact mag case,equivalent,354,23,8142,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r4/shared_structure_report.csv,Control row to verify r4 runner reproduces the current r3 best source result.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r4/ex247/logs/ex247_r4_r3_anchor_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r4,float_fp8,ex247,ex247_r4_low_xor_mux_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|low-underflow residual factored through xor/or step mux predicates|shared pat_xor pat_or and step mux predicates drive all three low bits|abc_g_aig_frontend|official_evaluate|low_underflow_xor_mux,shared pat_xor pat_or and step mux predicates drive all three low bits,equivalent,354,23,8142,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r4/shared_structure_report.csv,Replaces r3 onehots with smaller shared xor/or subpredicates.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r4/ex247/logs/ex247_r4_low_xor_mux_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r4,float_fp8,ex247,ex247_r4_low_xor_terms_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|low-underflow residual as shared xor/or terms plus step2/step3 gates|shared pat_xor pat_nonzero step0 step2 step3 terms|abc_g_aig_frontend|official_evaluate|low_underflow_xor_terms,shared pat_xor pat_nonzero step0 step2 step3 terms,equivalent,355,23,8165,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r4/shared_structure_report.csv,Tests explicit two-level terms instead of nested mux expressions.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r4/ex247/logs/ex247_r4_low_xor_terms_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r4,float_fp8,ex247,ex247_r4_low_step_case_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|explicit low-step case with formula rows for step2 and step3|case preserves shared pat_xor pat_nonzero residual terms|abc_g_aig_frontend|official_evaluate|low_step_case_residual,case preserves shared pat_xor pat_nonzero residual terms,equivalent,359,23,8257,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r4/shared_structure_report.csv,A compact case/if form for low-underflow bits without a full-word mux.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r4/ex247/logs/ex247_r4_low_step_case_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r4,float_fp8,ex247,ex247_r4_low_if_shared_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|priority-if low residual preserving shared xor/or predicates|shared pat_xor pat_nonzero predicates and ordered step conditions|abc_g_aig_frontend|official_evaluate|low_if_residual,shared pat_xor pat_nonzero predicates and ordered step conditions,equivalent,354,23,8142,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r4/shared_structure_report.csv,Tests an explicit if form that avoids a full output selector.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r4/ex247/logs/ex247_r4_low_if_shared_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r4,float_fp8,ex247,ex247_r4_low_pat_case_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|low residual grouped by pattern with local step formulas|pattern case shares step0 step1 step2 predicates|abc_g_aig_frontend|official_evaluate|low_pat_case_residual,pattern case shares step0 step1 step2 predicates,NOT_EQUIV,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r4/shared_structure_report.csv,Alternative Boolean factoring for low-underflow bits by pattern class.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r4/ex247/logs/ex247_r4_low_pat_case_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r4,float_fp8,ex247,ex247_r4_low_ao_shared_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|low residual as and-or equations with named step high/low predicates|shared step_hi step_lo pat_xor pat_or terms|abc_g_aig_frontend|official_evaluate|low_and_or_shared,shared step_hi step_lo pat_xor pat_or terms,equivalent,355,23,8165,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r4/shared_structure_report.csv,Tests a flat AO expression form for the same low residual.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r4/ex247/logs/ex247_r4_low_ao_shared_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r4,float_fp8,ex247,ex247_r4_mag_no_den_case_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|r3 factored low residual with redundant den-zero mag case removed|final special mux handles denominator zero while mag case keeps zero/sat/low/linear|abc_g_aig_frontend|official_evaluate|low_residual_overlay_mag_case,final special mux handles denominator zero while mag case keeps zero/sat/low/linear,equivalent,354,23,8142,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r4/shared_structure_report.csv,Isolates the r2/r3 changed residual bits and removes redundant internal special case.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r4/ex247/logs/ex247_r4_mag_no_den_case_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r4,float_fp8,ex247,ex247_r4_mag_if_priority_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|r3 factored low residual with explicit priority-if magnitude select|priority-if reuses zero/sat/low predicates without full-word muxing|abc_g_aig_frontend|official_evaluate|low_residual_if_mag,priority-if reuses zero/sat/low predicates without full-word muxing,equivalent,368,26,9568,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r4/shared_structure_report.csv,Tests explicit if form for magnitude selection while preserving low sharing.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r4/ex247/logs/ex247_r4_mag_if_priority_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex247-breakthrough-r4,float_fp8,ex247,ex247_r4_final_priority_abc_g_aig_frontend,ex247|E5M2FN packed low-over-high division|r3 low residual with direct invalid/den-zero/num-zero final priority|special shell is expressed as priority terms before shared core mag|abc_g_aig_frontend|official_evaluate|special_priority_shell,special shell is expressed as priority terms before shared core mag,equivalent,354,24,8496,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/ex247-breakthrough-r4/shared_structure_report.csv,Checks whether a smaller explicit special shell helps the factored-low source.; synth_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/ex247-breakthrough-r4/ex247/logs/ex247_r4_final_priority_abc_g_aig_frontend.yosys.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
